"BM_10_650"	"BM_10_623"	"hB_RNA_13599"	"hB_RNA_12464"	"BM_10_593"	"BM_10_811"	"hB_RNA_12545"	"hB_RNA_13655"	"BM_10_740"	"BM_10_722"	"hB_RNA_13262"	"BM_10_657"	"BM_10_639"	"BM_10_748"	"hB_RNA_13193"	"BM_10_744"	"BM_10_787"	"BM_10_588"	"BM_10_624"	"BM_10_703"	"BM_10_616"	"BM_10_621"	"BM_10_631"	"BM_10_743"	"BM_10_699"	"BM_10_566"	"BM_10_739"	"BM_10_719"	"BM_10_697"	"BM_10_671"	"hB_RNA_13444"	"hB_RNA_12638"	"BM_10_656"	"BM_10_729"	"BM_10_647"	"BM_10_584"	"BM_10_813"	"hB_RNA_12924"	"BM_10_576"	"BM_10_735"	"BM_10_666"	"hB_RNA_13081_resequenced"	"hB_RNA_13389"	"BM_10_792"	"BM_10_780"	"BM_10_659"
"ENSG00000175826"	229.448072719395	180.475121206591	291.62114086088	290.902327399154	172.630856601406	202.93971967613	245.41988112409	291.357716300228	192.481738523521	192.608341934687	282.335221221909	222.544117782648	145.262794022264	187.216151571098	242.0426189969	187.453746697078	193.352876872442	141.338970571162	169.940396562487	168.160869262269	172.352510267123	196.45662644111	190.072541244016	244.063322512195	213.200331412167	130.082236821034	169.854064523794	246.380641957211	228.963300216834	181.549755313452	310.374167932527	199.923911452927	221.540051361051	203.977634484037	214.23353856854	150.478483403026	112.833370369872	357.741862161837	146.205104242684	144.258340266976	166.781789268263	329.499597734481	291.533798708319	219.435916029392	193.505174979989	230.893593994717
"ENSG00000156076"	371.864117855572	493.050588863368	221.093201902678	533.805770777448	583.108671186972	270.99877200654	422.074771401816	435.649156753675	469.49249449388	352.984267463978	262.292906135169	527.644924420149	845.082292267887	311.656560923993	182.492450830996	311.804251931773	280.361671465041	537.321706303591	438.524356646877	440.158778014356	934.848742398258	287.291410709581	439.296288269365	213.55540719817	687.6190868969	373.986430860473	380.105852501896	449.875916201734	270.012497466863	286.597412475953	611.619683867038	289.079169263016	577.857320280157	279.711904713258	536.68814301191	259.218409365797	568.384921769731	601.089524213784	469.346321900082	299.104448626942	397.710420562781	871.387490394201	511.20492434568	320.376437402913	414.409312789002	297.515065779754
"ENSG00000249961"	47.4720150453921	66.9804573550236	64.1883489394871	50.907907294852	51.7892569804219	34.648244822754	47.4241316181816	25.8984636711314	69.2526889925897	40.0939813823226	26.1421501131397	63.7122272684193	35.6304966469704	28.3324146294539	17.2887584997786	39.9035203365067	45.1156712702364	77.0939839479066	35.1600820474111	30.324091178442	49.0877402659529	43.3049552907824	38.6454544438041	27.9655890378556	29.7712174494468	90.4478052896253	37.6433332187868	36.1582512087375	28.2783358833539	34.2546708138589	32.3652207202367	21.6133958327489	39.5908076576784	27.2643372825198	33.1288977167846	64.8046023414493	34.7990768430448	24.9587345694305	44.6996497047697	33.0867752905909	28.6193602886368	21.8343106932488	36.7479578203764	38.6207212211731	32.5362683594671	25.5534412326169
"ENSG00000128284"	79.1200250756535	126.5186416706	213.961163131624	145.451163699577	148.6543487401	65.5841777002129	126.859552078636	212.737380155722	119.155361943132	117.92347465389	97.5973604223883	113.066769518603	129.731551894097	90.5526193059018	160.401259414612	83.5189960531535	99.8989863840949	147.179423900549	121.106949274416	64.3238297724528	157.080768851049	111.959152702998	76.5022261438571	99.150724770579	55.7009874860617	152.440121274649	75.2866664375736	157.246348279858	63.8543068333799	100.480367720653	575.934953329341	125.627863277853	90.1322642419487	75.7342702292216	156.810115859447	137.29788631663	111.77885288978	135.193145584415	123.855279390299	66.1735505811818	92.7662023148917	186.584109560489	212.321534073286	77.2414424423461	106.170980962472	68.4467175873666
"ENSG00000226101"	75.6035795167356	66.0501732250927	54.6789639114149	133.815070603611	66.1751616972057	116.319107619246	77.0642138795451	110.068470602308	65.1790014047903	89.6218407369565	58.3841352526787	92.42759730489	66.6929809033035	75.5531056785438	66.2735742491512	79.8070406730133	103.121534331969	78.2620746137839	60.5534746372079	67.9994771880215	50.1785789385296	77.1039447860272	84.3890535813681	101.693051046748	88.3532904951324	72.1549907366673	78.0410566730946	83.2480667363956	65.6787156000479	67.3675192672559	107.884069067456	70.2435364564338	76.6545424861433	62.6069967228232	91.6566170164374	58.2143037982511	86.4704333675658	44.7177327702296	68.9119599615199	96.6133838485255	62.1730930408317	107.186616130494	94.7280690480813	64.9530311447002	99.3212402552154	83.9613069071697
"ENSG00000171241"	38.6809011480973	87.446708213503	64.9807976918264	47.9988840208605	74.806704527276	74.2462389059014	222.893418605454	60.1214335222693	51.9395167444423	80.1879627646453	48.7986802111942	96.9143738730885	40.1985090376076	87.2193940553778	59.550168165904	54.7513418570673	106.344082279843	102.791978597209	40.0434267762182	69.8373008958059	88.3579324787152	91.8910026901968	61.5172540125861	86.4390933897356	72.987500843805	113.821957218405	96.4036582432345	84.9298458623833	63.8543068333799	78.7857428718756	58.0914218055531	72.9452109355274	64.0191783400757	44.43077186781	66.2577954335692	99.9528612385066	84.3613984073813	54.0772582337661	82.8806004942605	43.67454338358	60.1993440554085	17.864436021749	44.0975493844516	66.7085184729353	30.8238331826531	61.1457343780475
"ENSG00000288064"	231.206295498854	195.359667285485	182.26321303805	145.451163699577	247.437561128682	240.062839129081	164.798857373181	138.741769666775	379.871367562294	192.608341934687	113.282650490272	228.825604978126	222.919004663097	249.991893789299	203.623155664059	231.069222413725	322.254794787403	217.264863853191	207.053816501421	339.997385940108	196.350961063812	189.063097489026	188.495175756514	209.741917783917	314.998687852211	214.432437259673	391.12341344398	216.108617689431	228.0510958335	244.34998513886	80.4981130734093	226.940656243863	274.608580774535	291.829387949934	141.349963591614	207.594404110744	497.73225060355	218.388927482517	297.066421996282	228.960485010889	301.983594769754	83.3673681014953	152.708180275786	156.238372212927	270.564757936621	171.573105418999
"ENSG00000166669"	1890.08948791839	1321.00346450185	1125.27722832187	2533.75927164664	1319.66699268631	1961.33814443089	1199.83052993999	1463.26319741892	1678.35928617335	2132.05642174233	1897.92009821394	2001.10234941655	1215.0912959095	1952.71445926531	1628.02475872915	2350.59574447375	1327.6897545241	1311.76581778029	1016.71237253764	2786.1407410011	1172.65157301999	1594.88981680686	1283.18682408305	1610.56369595287	2012.91844432389	956.307694129633	1986.83348988914	2242.65246450472	1973.09808115144	2207.14262277298	1409.96179496621	1261.68198173671	1784.95577503448	2181.14698260158	2130.18812318925	1126.9410508869	1881.2591844846	1206.33883752247	1284.18368630995	2185.05064019062	2226.3888555574	1911.49465432714	1494.41695136197	1488.6532543434	1871.69164825777	1928.37219016141
"ENSG00000229672"	256.700525801009	182.335689466453	141.055877916404	180.359442987476	208.11608823614	305.647016829294	294.029616032726	203.487928844604	241.365989577114	264.148583224714	183.866455795749	215.36527527353	162.621241106685	249.436356247545	259.331377496679	243.13307739918	248.1361919863	143.675151902917	156.267031321827	219.619933080232	213.804379825039	158.43276325896	151.427086800212	293.638684897484	192.072370641592	205.286029983194	139.555771933063	335.514935634564	270.924701850197	247.775452220246	139.419412333328	210.730609369301	288.086302530341	139.351057221768	221.963614702457	228.463682830872	172.940866735132	181.990772902097	177.867356116896	172.051231511073	169.742412746398	154.825112188491	204.155321224313	291.410896487033	270.564757936621	208.078021465594
"ENSG00000289001"	58.9004631118754	72.5621621346089	64.1883489394871	29.0902327399154	68.0932823261102	34.648244822754	43.867321746818	64.7461591778285	111.007986767534	62.892519815408	34.856200150853	61.9175166411399	82.2242230314701	62.7757422182018	34.5775169995571	35.2635761113315	87.0087945925988	51.3959892986044	123.060287165939	48.7023282562857	102.538835222213	67.5979789904896	75.713543400106	63.5581569042173	48.018092660398	114.838224693569	79.8773168301086	45.4080364016703	80.2739857333918	57.0911180230982	74.688970892854	51.3318151027785	74.9698272666676	73.7146896897757	67.3620920241287	102.149627419573	65.3800837657205	72.7963091608389	67.9807172593372	50.2918984416982	76.9762104315059	45.6535587222474	63.6964602219857	48.2759015264663	44.5233145971655	97.650650424643
"ENSG00000099715"	1090.97723465429	1065.17532877086	3078.66340283836	4199.17509600679	4633.22037911885	976.338041612603	4527.81896624589	743.655885413916	4519.75637866343	1198.10250248352	3869.90962174845	880.305562680554	1091.7549613623	4733.73539328582	1032.52307707011	1259.28086271255	6477.3213752268	3867.54819471998	3349.97448396167	1610.852479873	4525.88965252086	4295.64032116127	4150.04859761831	1183.45288155653	7650.24252265462	3187.01480211534	5017.58087904073	1051.95284330536	4533.65578516997	1225.17539277569	486.308188257916	911.815136694092	996.509052319863	1370.28539601405	3766.75567039841	1142.31841415436	1291.78391311303	3938.28032560139	4751.20026653614	1220.24027271699	1325.3724437117	664.954007476212	1061.60767036643	4432.60550379373	4241.70193296842	1121.61354553165
"ENSG00000254138"	215.382290483723	203.732224454863	115.697517841545	173.086884802497	151.531529683457	193.040221155344	124.488345497727	110.99341573342	171.094878687575	203.614532902384	199.551745863633	139.090073614155	86.7922354221074	161.10588710866	158.48028624797	236.637155483935	174.017589185198	225.441498514333	89.8535430100505	196.647136732927	153.808252833319	211.24368434528	171.932838137741	198.301449541158	180.548028403097	229.676449387138	150.573332875147	197.609047303565	147.777110100108	173.556998790219	136.929779970232	158.047957026976	129.723071899627	175.703506931794	162.331598812244	184.528359209551	118.105957770334	91.5153600879118	127.58025019903	168.080818476202	193.427400571476	160.779924195741	181.28992524719	149.216422899987	174.668388035034	177.961465727153
"ENSG00000117859"	3442.60020218066	2751.78045633555	2780.70267195877	2869.75145979266	2817.71920386073	3789.03305883117	2849.00470696226	3359.40071619819	3870.00320840943	3800.28050984603	2451.26227560874	2987.29583910659	3576.75370186895	3798.21017297209	2627.89129196634	3477.17420234629	4782.26115464506	2498.5459343117	3356.811166582	4122.23857656033	2693.28068259195	2886.64494657825	3399.22262556726	3641.88239061165	3892.34659105187	3103.68086915186	4260.12356427246	3219.76613670362	3788.38480398609	3436.88530499051	3048.96976733717	2893.49336710925	3269.18988339255	4193.65899015943	3122.95075810223	3174.32713164048	4337.23039561949	2262.92526762836	2979.04540428246	4477.30243232276	4016.57918533627	2366.04530421387	3309.76606768856	3263.45094318912	4138.95582235958	3819.32684137506
"ENSG00000125551"	142.416045136176	103.261538422328	64.1883489394871	143.996652062581	95.9060314452257	132.405792715524	82.9922303318178	93.4194582422954	128.321159015681	163.520551520061	123.739510535528	111.272058891324	87.7058379002348	148.328523648318	158.48028624797	148.478215205606	132.124465862835	91.111071938435	68.3668262032993	147.944808476641	97.0846418593291	125.689992185442	106.472170406399	138.556782051194	112.362336825331	71.138723261503	94.5673980862205	116.042759693157	156.899153933448	155.287841022827	75.5188483472191	105.365304684651	124.6689262412	139.351057221768	135.828480638817	125.215672320766	137.087272411995	61.35688914985	105.230425346645	138.964456220482	128.29368405251	117.111302809243	111.060494746026	147.460935571752	114.733156846542	153.320647395701
"ENSG00000204498"	152.086270423201	136.75176709984	177.508520524014	127.997024055628	161.122132827979	128.693480770229	122.117138916818	143.366495322335	190.444894729622	92.7664667277269	122.868105531757	182.163128668861	168.10285597545	119.996109018864	147.914933831439	105.790728333994	135.347013810709	161.196511891077	225.610526470888	116.701805444307	198.532638408965	138.364613246158	149.061038568959	127.116313808435	104.679441999668	181.911878054415	150.573332875147	94.1796310553162	127.70861366676	109.614946604349	137.759657424597	128.329537756946	164.259733898879	118.145461557586	156.810115859447	171.347762123154	180.322489095777	217.348980208791	159.242502073242	95.2899128369018	147.044299414031	162.764861531491	138.825618432533	147.460935571752	130.145073437868	129.592451965414
"ENSG00000108854"	1953.38550797891	1466.12778877107	1981.12188084837	1953.40912848532	1366.66094809447	2120.96755807858	1979.95749505908	1984.00730623489	2591.88372773737	1915.86338487687	1810.77959783681	1773.17409975206	1550.38340538228	2017.15681410877	1441.69036156487	2112.10261129975	2001.20227562977	1439.08770036092	1486.49013544888	2460.84594472327	1407.18188762398	1510.39234306875	1649.13561718356	1833.01724511763	1974.50397019557	1410.57925552809	2085.07340828939	2059.33853977205	1931.13667951807	1796.08657300667	2320.33736240467	1673.68733979849	1726.83309996257	2102.38334156319	2167.73420726827	1396.04490806749	2215.54122567385	2300.36336948251	1534.68797319709	2260.48848785317	2089.21330107049	2171.52144531038	2117.49899173858	1852.91687495219	2395.69681236287	1791.47875498668
"ENSG00000110046"	402.633016496104	562.821898608184	770.260187273845	549.805398784402	392.255668610973	395.979940831474	757.600502600451	731.631598709462	266.82653700086	298.739469123188	492.343827130798	569.820624161215	414.77552506986	309.434410756977	568.608057326051	322.012129227158	199.79797276819	496.438532997883	460.98774239939	181.944547070652	484.332370624069	428.824679220918	487.405935638182	423.297324982087	251.614805540486	418.702199767704	222.187478998693	441.467020571795	260.890453633523	271.753721789948	871.371327083297	509.265639309145	444.764817941579	186.811199898747	424.049890774843	409.696892768824	200.358321217531	914.113653605392	391.121934916735	218.3727169179	266.456113032136	718.547315541459	801.105480484205	394.106905188789	318.512942887415	346.796702442658
"ENSG00000255043"	34.2853441994499	22.3268191183412	12.6791800374296	61.0894887538224	15.3449650312361	44.5477433435408	43.867321746818	44.3973662933681	32.5895007023952	50.3140158523264	33.1133901433103	32.3047912910295	26.4944718656959	48.8873036743519	48.0243291660516	48.255419941822	25.7803835829922	30.3703573128117	22.4633857525126	39.5132097173639	26.1801281418415	33.7989894952448	31.5473097500442	41.9483835567834	30.7315793026547	34.5530941555872	27.5439023552099	69.7938337284932	40.1369928666959	42.2474273370927	68.8798287122987	32.4200937491233	42.1178804868919	28.2741275522427	57.4234227090933	19.7708956295947	33.7445593629525	49.917469138861	26.0747956611157	50.2918984416982	35.5274817376181	43.6686213864975	44.0975493844516	51.7868761829366	61.6476663653061	43.8058992559146
"ENSG00000174038"	116.042703444292	108.843243201913	100.640991547097	213.813210638378	78.6429457850851	150.967352441999	125.673948788181	110.99341573342	84.5290174468375	119.495787649275	132.453560573241	143.576850182353	100.496272594019	132.217934937452	167.12466549786	159.614081346027	99.8989863840949	77.0939839479066	89.8535430100505	60.6481823568841	85.085416460985	89.778565846744	105.683487662648	139.827945189278	92.1947379079642	87.3990028641323	104.666828949797	143.792115271956	112.201139150082	143.869617418208	122.821863246027	91.8569322891827	151.624369752811	76.7440604989445	103.803879512592	80.1819656089119	97.0156081684885	92.5553073616381	83.8118431964432	97.9368548601491	84.8712063731988	184.59917222474	133.925890723149	123.761856640577	126.72020308424	120.466222953765
"ENSG00000234690"	1074.27411824943	677.246846589683	1422.44551044913	1716.32373165501	543.78719829443	852.594310102768	805.024634218633	1634.37804667461	567.260996601066	1252.34730082431	1462.21759632828	811.209203530297	793.92055349275	1109.40847088274	1015.23431857033	1007.79588570805	554.278247034333	869.059455412765	835.051948626013	1204.69344045265	657.775719563769	829.131461055224	1019.76678767018	1046.16726264342	1004.53849845553	855.697214088365	696.860729586809	1002.34035908872	1111.06493890081	932.868868497425	1658.09515382136	1083.37146611654	949.337026174544	1025.94691403852	1225.76921552103	719.440924299141	488.241593282719	1755.43099804994	538.258281861602	833.786737322891	1134.90566661836	2987.33069030358	2057.88563794108	732.915959538171	1256.92741978152	1806.08072140531
"ENSG00000138182"	255.82141441128	283.736659628919	332.036027230186	158.541768432539	281.963732448964	299.459830253802	290.472806161362	256.209801317979	459.308275524382	308.959503593192	144.65323062604	306.89551726478	298.748010347675	271.657857917705	218.990940997195	249.628999314425	257.803835829922	327.065386445664	287.140670053857	448.428984699385	319.615731064982	252.43620279261	281.559739519144	213.55540719817	284.267108549556	319.107987201599	367.252031402798	198.449936866559	387.686862916949	259.193675824866	250.622991218243	236.396516920691	222.382408970789	296.878339298549	266.135478324836	287.776369719656	266.792922463343	163.271721975024	506.59602998739	314.986100766425	273.364234481117	172.68954821024	299.700011557292	196.614580762336	272.277193113435	218.116873378408
"ENSG00000139641"	648.784205620359	793.532362831043	998.485427947577	622.53098063419	976.323400112397	746.174701004309	826.365493446815	936.96941781629	929.819191915212	684.742309490255	762.479378299909	867.742588289598	879.79918643673	860.527652176944	992.182640570626	699.703589156419	644.509589574806	989.372793998134	1082.14919190365	657.940887386803	1171.56073434741	896.729440045713	910.139886288774	641.937384732595	679.936192071236	978.665578583249	755.621054611257	690.370331217987	784.495769667238	762.737336788592	908.715812529724	787.538110655787	856.677689103382	806.82242550864	562.086964594779	922.641796047753	973.319634125161	957.791439101895	1028.0919432097	622.031375463109	680.943399971014	561.737266017218	632.881495795371	852.28909785816	738.059561206859	544.835871995438
"ENSG00000197818"	954.714969246219	907.957310812541	1130.03192083591	938.160005862273	760.53482936064	1176.80288665854	1465.40566700181	1023.9142601408	1013.3297874651	906.438441839568	831.320373597844	965.554317476326	1043.33403002154	836.639537881522	795.282890989814	703.415544536559	1417.92109706457	744.073754163886	791.101846066749	770.967045415541	835.582423193776	769.983229438545	969.291092070107	1127.52170348082	1001.6574128959	902.445517945924	927.311379292065	1180.60894644343	825.544966917268	671.391547951635	1419.92032441859	863.184996070408	973.765396856941	597.795839675989	873.498603132554	811.705103903916	838.341396673352	1551.6013323996	835.324703857884	910.548055997062	737.195246055576	901.161550430449	1173.48478639735	908.464692361685	1022.32380055799	842.350937775192
"ENSG00000198791"	1629.87251655846	2595.49272250716	2124.55510502179	1246.51647290538	4010.79023503934	1913.07808914206	2130.52911294681	1762.94541989916	2890.28134354367	1845.89545658223	1925.80505833463	1909.5721074253	3491.7886714031	2364.36777770502	1825.88499489328	2152.00613163625	3422.34592064222	2600.16982224303	4427.24033113651	3557.10778641664	3093.61847542761	2285.65666461593	2231.97216481562	1746.57815172789	2955.9937841741	3087.42058954923	3540.30958272297	1946.65933833087	2389.97548433508	2140.91692586618	985.894415785673	2218.07474733585	2272.68083107269	2974.84213460382	1268.83678255285	2820.64777648884	3521.03386602808	1804.30851991508	3679.33991632385	2612.53177694506	2775.09107350506	1175.08290276393	1406.22185259307	2273.35609006451	2000.12428651882	1611.69204345719
"ENSG00000204241"	168.789386828061	173.032848167144	115.697517841545	253.085024837264	150.572469369004	136.118104660819	142.272394854545	133.192098880104	91.6579707254864	160.375925529291	192.580505833463	148.960982064192	113.286707287803	128.884709686928	180.571477664354	126.206482924765	96.6764384362209	210.256319857927	99.6202324676647	88.2155379736495	200.714315754118	207.018810658374	145.117624850203	127.116313808435	93.1550997611722	211.38363483418	94.5673980862205	172.382360413748	114.937752300084	145.01143977867	177.59377523412	164.80214322471	139.831363216481	80.7832215778363	171.16597153672	184.528359209551	107.560782969411	145.592618321678	142.480133433953	127.053217115869	109.543068690989	178.64436021749	161.691014409656	149.216422899987	136.994814145125	133.242943570074
"ENSG00000123146"	33.4062328097204	104.191822552259	129.169146631314	74.1800934867844	56.5845585526832	38.360556768049	54.5377513609089	94.3444033734073	65.1790014047903	47.169389861556	41.8274401810236	48.4571869365443	67.606583381431	57.7759043424159	52.8267620826568	33.4075984212614	45.1156712702364	96.9515252678219	68.3668262032993	25.7295319089811	97.0846418593291	95.059657955376	71.7701296813505	53.3888517995425	31.6919411558627	101.626747516433	52.3334144748987	39.521809460713	32.8393578000239	25.1200919301632	239.004706857133	71.5943736959806	47.172026145319	31.3034983614116	48.5890499846174	77.9851994278458	54.8349089647978	99.834938277722	69.8432026637026	29.11636225572	57.2387205772736	63.5179947439964	99.6277967574648	57.053338167642	44.5233145971655	35.5922931454306
"ENSG00000171135"	105.493366767538	118.146084501222	161.659545477227	85.8161865827506	159.204012199075	91.5703613172784	130.416361949999	123.942647568986	132.39484660348	109.275753179272	140.296205607183	138.192718300515	209.214967491185	134.995622646222	167.12466549786	112.28665024924	132.124465862835	127.321882580634	230.493871199695	114.863981736523	149.444898143012	132.0273027158	110.415584125155	74.9986251469764	115.243422384955	142.277446523006	145.982682482612	106.792974500225	136.8306575001	139.30232797636	117.012721065471	144.539584631508	129.723071899627	175.703506931794	107.11676928427	130.707587773432	136.032754931902	145.592618321678	172.2798999038	115.141978011256	150.004922892165	138.945613502492	122.493192734588	136.050267938223	99.3212402552154	104.951633633962
"ENSG00000171161"	297.139649728565	273.50353419968	297.168282127255	273.448187755205	246.47850081423	180.66584800436	209.851782410454	273.783758809103	300.434459600205	248.425453270862	285.820841236994	293.435187560185	271.339936003851	269.435707750689	224.753860497121	216.221400893164	254.581287882048	279.173669144692	326.207427884314	186.539106340113	255.256249382955	276.729226492317	249.223747025349	226.267038579014	197.83454176084	281.506090620519	209.333657899595	297.674905299839	216.192438850158	253.484564022556	331.121104291653	189.117213536553	272.081507945322	268.604211746306	306.994452175537	320.727862435647	220.394153339284	446.13738042857	215.117064204204	174.69817353432	289.154226364503	347.36403375623	338.89783323236	281.75571618174	214.054397101757	289.30145966927
"ENSG00000285692"	391.20456842962	252.106999211269	284.489102089826	472.716282023626	189.893942261547	410.829188612654	266.760740352272	394.026625853642	261.734427516111	406.442909307074	304.120346316192	296.127253501104	248.499874050665	401.098105146387	270.857216496531	399.035203365067	319.032246839529	267.492762485918	259.793939572537	298.646352514959	197.441799736388	261.942168588147	391.975323644299	447.44942460569	297.712174494468	234.75778676296	291.965364965224	420.444781496947	342.076643750249	315.142971487502	621.578213319418	218.835632806582	304.933454725098	353.426594403034	424.049890774843	254.824877003665	276.283579784174	274.546080263735	206.73587988456	432.775020800929	322.707959116698	527.99333130947	567.551793003591	385.329468547613	428.108794203515	444.447352867301
"ENSG00000087266"	356.040112840441	470.723769745027	1060.29643063005	770.891167607759	264.700646788823	189.327909210049	518.108637928634	584.56532286268	310.618678569704	247.639296773169	483.629777093085	378.683942355957	252.154283963175	242.214368204743	758.784400823615	128.99044945987	286.806767360789	492.934261000251	360.390840985963	272.916820605978	400.33779283566	460.51123187271	309.163635550433	269.486585273881	221.843588091039	337.400801754557	235.959430176298	570.964013272854	206.158190633484	292.306524278263	1746.89204143842	297.184192700297	178.579813264422	205.997215023483	611.780311169955	426.172639126819	288.937789545281	825.718135338659	299.86015010283	161.463463418084	335.537327521949	520.053581966471	859.08559171191	280.877972517622	306.525896649716	208.078021465594
"ENSG00000132581"	310.326320574508	335.832570905049	331.243578477847	229.812838645332	418.150297101184	295.747518308507	254.904707447726	284.883100382445	417.552977749438	302.670251611651	284.078031229452	350.865927633126	473.246083670017	410.542243356205	277.580622579778	297.884419256247	338.367534526773	408.83173305708	502.007838121369	362.970182287412	407.973663543697	392.913252882221	352.541186456743	268.215422135797	306.355431173339	388.214175512774	401.222844307557	280.857114039961	391.335680450285	340.263063417665	298.755883571416	340.410984365795	367.267917845698	470.562265690897	308.098748766097	348.187439698973	535.694879886871	347.342389424574	410.678031662571	279.252383452587	437.185400271245	309.650224376983	253.152598318148	360.752645952321	328.787553948299	374.175389477604
"ENSG00000124831"	4693.57570976571	3074.58904942157	3531.15164042413	4888.61361194279	2847.45007360875	4517.8836374241	4436.52751288089	3757.12712257628	3518.64765396173	3958.29796588224	4627.16057002573	4633.04548432182	2547.12370901932	3977.64879895863	4784.18367152206	4483.11411036427	3686.59485236789	2421.45195036379	1674.98724198083	3569.97255237113	2489.2938508201	2981.70460453363	3299.05991711087	4777.03107292097	4594.37110574689	2151.43824492288	3488.89429832658	5060.47339009726	3831.25841000279	3900.46518333807	3589.21999012882	3585.12203375722	3975.08556035286	3170.74144693008	4089.21027484178	2966.73272752974	3859.53397713769	4860.71355739659	2642.86678879451	3852.62411483641	3113.58902450514	3737.63700321704	4270.92932001263	3984.07849142965	4053.33406351888	4094.93895752685
"ENSG00000139197"	1034.7141057116	1173.08828784284	1090.40948321894	1079.24763465086	1428.99986853386	1003.56166254477	1201.01613323045	902.746447965152	1190.53519753437	979.55099612498	1081.41360968021	1081.31315293585	1315.58756850352	1074.40960575223	1145.86049390199	1023.57169607365	1085.99865843355	1187.94820719729	1587.08703686231	1064.09992680715	1470.45053063343	1142.82833230796	1192.48830855167	994.049573981959	1191.80905983108	1115.86168773043	1092.57479342332	969.54566613196	1150.28972738417	955.705315706664	834.02684163687	1061.75807028379	1151.50285251163	1217.80706528588	798.406434974508	1207.12301649581	1378.25434648059	1335.29229946453	1296.28984143832	888.04904879946	941.47826604688	956.739795831446	962.796494893861	1274.48380029871	1056.57250409427	922.661753077702
"ENSG00000228035"	42.1973467070152	153.496881438596	32.4903988459132	68.3620469388013	96.8650917596779	39.5979940831474	23.7120658090908	34.2229698511379	23.4237036298465	40.8801378800152	62.7411602715354	34.9968572319486	68.5201858595584	56.1092917171539	52.8267620826568	39.9035203365067	29.0029315308663	156.524149227568	53.716792016878	37.6753860095795	134.173156726938	125.689992185442	72.5588124251015	35.5925678663617	42.2559215411503	188.009482905401	43.1521136898288	42.0444781496947	30.1027446500219	44.5310720580166	59.7511767142832	37.8234427073105	50.5414565842703	50.4895134861477	45.2761602129389	134.002737045031	56.9439439249824	35.3582073066932	87.536814005174	46.3214854068273	43.422477679311	55.5782454009969	36.7479578203764	46.5204141982312	49.6606201276077	27.3786870349466
"ENSG00000288550"	392.962791209079	409.325017169588	465.959866375536	507.624561311524	417.191236786732	346.48244822754	326.040904874999	386.627064804747	355.429242035497	319.179538063196	461.844651998802	445.985590878935	454.974034107468	382.209828726751	510.018375743468	345.211850353034	309.364602995907	499.942804995515	429.734336135024	260.97096650538	461.424758499957	403.475437099485	334.401483350468	287.282869207062	268.901318898229	370.93762843498	322.263657555955	335.514935634564	332.954599916909	429.325207533699	473.030148988075	449.828800769086	385.79978525993	289.809807410488	443.927229404913	421.779106764687	426.025061957276	594.849840571427	430.234128408408	232.93089804576	429.290404329552	557.767391345718	405.044157309037	336.175823357029	359.611387130952	365.96178336712
"ENSG00000244274"	675.157547312243	1022.38225879404	619.694924329369	271.993676118209	888.08985118279	669.453587468211	569.089579418179	604.914115747141	1309.69055947751	960.683240180358	458.359031983717	712.500119029929	974.813844161985	853.305664134142	288.14597499631	538.233530120322	2088.21107022237	559.515428955261	1815.62757017048	929.938796138889	1432.27117709325	1124.87261913862	1379.40611882068	945.745374734754	544.525170768914	1668.71119421983	1117.36430554301	524.71508730819	1172.18263258419	742.184534300277	750.209218746	580.860013005126	681.467306277911	1217.80706528588	526.749473696875	1557.50722237585	1057.68103253254	462.77653680819	966.629924865644	975.39813556662	892.134541411299	345.379096420481	881.134366404136	702.194931294056	645.5880616589	1212.87583564814
"ENSG00000267636"	40.4391239275563	49.3050588863368	30.1130525888952	33.4537676509028	31.6489903769245	59.3969911247211	40.3105118754544	40.6975857689208	48.8842510535927	46.3832333638634	18.2995050791978	50.2518975638237	18.2720495625489	34.9988651305019	51.8662754993357	39.9035203365067	38.6705753744883	22.1937226516701	18.556709969467	38.5942978634717	22.9076121241114	40.1363000256032	41.8001854188085	41.9483835567834	31.6919411558627	22.3578844536152	47.7427640823638	36.1582512087375	36.4881753333599	36.5383155347829	19.9170589047611	45.9284661445913	38.7484500479406	26.2545470127968	39.7546772601415	46.1320898023877	30.5810069226757	47.8375745914084	30.7310091720292	62.2031375463109	31.5799837667717	13.8945613502492	44.9141706693489	39.4984648852906	44.5233145971655	28.2913099361115
"ENSG00000289194"	71.2080225680882	110.703811461775	95.0938502807216	63.998512027814	152.490589997909	89.0954866870817	99.5906763981814	71.2207750956114	87.584283137687	73.8987107831045	67.9695902941633	83.4540441684929	162.621241106685	76.6641807620518	67.2340608324722	81.6630183630834	83.7862466447247	140.170879905285	160.173707104873	100.161392074248	113.44722194798	124.633773763715	94.6419292501325	54.6600149376269	103.71908014646	132.114771771363	73.4504062805596	67.2711650395116	89.3960295667318	114.182236046196	37.344485446427	101.31279296601	81.7086881445703	109.057349130079	59.6320158902123	136.199503226097	71.7071886462741	70.7164146133864	136.892677220857	119.112391046127	74.0155869533711	53.593308065247	52.2637622334242	84.2633917552867	56.5103608348639	82.1360611048399
