"Node.1" "Node.2" "CN"
"ENSG00000089159" "ENSG00000134265" -0.53
"ENSG00000284697" "ENSG00000277954" 0.55
"ENSG00000154582" "ENSG00000156261" 0.51
"ENSG00000163655" "ENSG00000075790" 0.54
"ENSG00000160796" "ENSG00000082701" -0.53
"ENSG00000057757" "ENSG00000004059" 0.52
"ENSG00000112992" "ENSG00000288558" 0.53
"ENSG00000136521" "ENSG00000135070" 0.53
"ENSG00000077254" "ENSG00000064763" 0.52
"ENSG00000183023" "ENSG00000087095" 0.52
"ENSG00000050748" "ENSG00000170419" 0.53
"ENSG00000260391" "ENSG00000104290" 0.53
"ENSG00000116030" "ENSG00000184277" 0.52
"ENSG00000240891" "ENSG00000013392" 0.53
"ENSG00000134121" "ENSG00000100442" 0.52
"ENSG00000156735" "ENSG00000007168" 0.54
"ENSG00000143155" "ENSG00000182093" 0.53
"ENSG00000143155" "ENSG00000287319" 0.54
"ENSG00000119943" "ENSG00000259678" -0.51
"ENSG00000169255" "ENSG00000275854" 0.53
"ENSG00000196072" "ENSG00000139180" 0.53
"ENSG00000260391" "ENSG00000173915" 0.53
"ENSG00000232725" "ENSG00000140497" 0.54
"ENSG00000113558" "ENSG00000103091" -0.52
"ENSG00000132781" "ENSG00000143164" -0.53
"ENSG00000183308" "ENSG00000164129" 0.52
"ENSG00000151131" "ENSG00000134265" 0.54
"ENSG00000198612" "ENSG00000158301" 0.55
"ENSG00000075303" "ENSG00000172819" -0.52
"ENSG00000065154" "ENSG00000134440" 0.54
"ENSG00000196937" "ENSG00000100614" 0.53
"ENSG00000123143" "ENSG00000100077" -0.52
"ENSG00000123119" "ENSG00000129566" -0.53
"ENSG00000131263" "ENSG00000225434" 0.53
"ENSG00000112365" "ENSG00000260281" 0.51
"ENSG00000248256" "ENSG00000071564" -0.54
"ENSG00000180116" "ENSG00000103653" -0.52
"ENSG00000176406" "ENSG00000236051" 0.53
"ENSG00000138442" "ENSG00000069509" 0.52
"ENSG00000143155" "ENSG00000255330" 0.53
"ENSG00000114686" "ENSG00000149970" 0.51
"ENSG00000091483" "ENSG00000263874" 0.51
"ENSG00000079785" "ENSG00000089737" 0.53
"ENSG00000177082" "ENSG00000213424" -0.52
"ENSG00000236051" "ENSG00000166847" 0.53
"ENSG00000134108" "ENSG00000186815" -0.52
"ENSG00000143158" "ENSG00000285329" -0.51
"ENSG00000250349" "ENSG00000140497" -0.55
"ENSG00000106723" "ENSG00000076928" -0.52
"ENSG00000231871" "ENSG00000114405" -0.53
"ENSG00000284829" "ENSG00000104093" -0.51
"ENSG00000023516" "ENSG00000261369" 0.52
"ENSG00000240553" "ENSG00000077152" 0.52
"ENSG00000115419" "ENSG00000276418" 0.52
"ENSG00000131368" "ENSG00000285830" 0.54
"ENSG00000163558" "ENSG00000104093" 0.55
"ENSG00000008277" "ENSG00000197170" 0.53
"ENSG00000131966" "ENSG00000136404" 0.53
"ENSG00000254433" "ENSG00000133703" 0.55
"ENSG00000225087" "ENSG00000108061" 0.51
"ENSG00000145414" "ENSG00000071564" -0.55
"ENSG00000162636" "ENSG00000137876" 0.52
"ENSG00000214265" "ENSG00000125868" 0.53
"ENSG00000288698" "ENSG00000085415" 0.52
"ENSG00000260238" "ENSG00000109756" -0.51
"ENSG00000153933" "ENSG00000177511" 0.53
"ENSG00000143155" "ENSG00000054277" 0.53
"ENSG00000165821" "ENSG00000140497" 0.53
"ENSG00000264058" "ENSG00000141378" 0.53
"ENSG00000206199" "ENSG00000167695" -0.52
"ENSG00000128656" "ENSG00000155858" 0.53
"ENSG00000085365" "ENSG00000260448" -0.53
"ENSG00000148925" "ENSG00000166578" -0.52
"ENSG00000162882" "ENSG00000091164" -0.52
"ENSG00000164466" "ENSG00000231760" 0.53
"ENSG00000145451" "ENSG00000077264" 0.53
"ENSG00000148400" "ENSG00000235426" 0.52
"ENSG00000163719" "ENSG00000258302" -0.52
"ENSG00000118596" "ENSG00000165801" -0.52
"ENSG00000134369" "ENSG00000163138" -0.52
"ENSG00000014824" "ENSG00000102471" 0.53
"ENSG00000119801" "ENSG00000108395" 0.55
"ENSG00000104290" "ENSG00000166987" -0.52
"ENSG00000112992" "ENSG00000087470" 0.53
"ENSG00000068366" "ENSG00000229047" 0.53
"ENSG00000143155" "ENSG00000147669" 0.55
"ENSG00000164172" "ENSG00000172465" 0.52
"ENSG00000236107" "ENSG00000132294" 0.53
"ENSG00000147669" "ENSG00000275854" 0.52
"ENSG00000198612" "ENSG00000229591" 0.52
"ENSG00000162636" "ENSG00000131626" -0.52
"ENSG00000259678" "ENSG00000268746" -0.54
"ENSG00000117155" "ENSG00000110435" 0.51
"ENSG00000196993" "ENSG00000069345" -0.52
"ENSG00000133703" "ENSG00000160191" -0.52
"ENSG00000236871" "ENSG00000119318" -0.51
"ENSG00000183023" "ENSG00000169682" -0.51
"ENSG00000088179" "ENSG00000166987" -0.54
"ENSG00000214517" "ENSG00000109066" -0.53
"ENSG00000260391" "ENSG00000123562" 0.54
"ENSG00000174748" "ENSG00000285830" 0.52
"ENSG00000274629" "ENSG00000050748" 0.53
"ENSG00000146267" "ENSG00000157214" 0.55
"ENSG00000143156" "ENSG00000169851" 0.52
"ENSG00000163938" "ENSG00000070718" 0.53
"ENSG00000168056" "ENSG00000109066" 0.53
"ENSG00000196517" "ENSG00000140497" 0.53
"ENSG00000146833" "ENSG00000089818" -0.52
"ENSG00000128609" "ENSG00000189227" 0.52
"ENSG00000164112" "ENSG00000105819" 0.53
"ENSG00000272772" "ENSG00000189227" 0.52
"ENSG00000240891" "ENSG00000022355" 0.54
"ENSG00000182568" "ENSG00000164187" 0.51
"ENSG00000109118" "ENSG00000134265" -0.53
"ENSG00000085365" "ENSG00000186998" -0.53
"ENSG00000254433" "ENSG00000110060" 0.53
"ENSG00000104093" "ENSG00000265579" 0.55
"ENSG00000113966" "ENSG00000120251" 0.54
"ENSG00000155970" "ENSG00000110090" -0.53
"ENSG00000082701" "ENSG00000138801" 0.51
"ENSG00000120251" "ENSG00000105287" -0.52
"ENSG00000118960" "ENSG00000198836" -0.52
"ENSG00000115415" "ENSG00000100519" 0.53
"ENSG00000229956" "ENSG00000169919" -0.54
"ENSG00000120265" "ENSG00000254873" 0.53
"ENSG00000164418" "ENSG00000088888" -0.54
"ENSG00000157214" "ENSG00000165300" 0.53
"ENSG00000173660" "ENSG00000198961" 0.54
"ENSG00000145293" "ENSG00000108946" 0.51
"ENSG00000221823" "ENSG00000261340" 0.53
"ENSG00000143156" "ENSG00000184613" 0.52
"ENSG00000143155" "ENSG00000267114" -0.51
"ENSG00000138079" "ENSG00000144136" 0.53
"ENSG00000008277" "ENSG00000148925" 0.56
"ENSG00000136003" "ENSG00000134440" 0.53
"ENSG00000186350" "ENSG00000140497" 0.53
"ENSG00000075790" "ENSG00000185787" 0.52
"ENSG00000085433" "ENSG00000089737" 0.54
"ENSG00000214265" "ENSG00000267080" -0.52
"ENSG00000163938" "ENSG00000120265" 0.53
"ENSG00000081189" "ENSG00000103657" 0.53
"ENSG00000260878" "ENSG00000177889" 0.51
"ENSG00000116106" "ENSG00000144635" 0.53
"ENSG00000008869" "ENSG00000166503" 0.52
"ENSG00000187144" "ENSG00000153165" -0.53
"ENSG00000227617" "ENSG00000213424" 0.55
"ENSG00000108395" "ENSG00000266969" 0.53
"ENSG00000196776" "ENSG00000130669" -0.54
"ENSG00000285542" "ENSG00000147180" 0.52
"ENSG00000154174" "ENSG00000145216" 0.54
"ENSG00000106299" "ENSG00000103091" -0.53
"ENSG00000122873" "ENSG00000169203" -0.52
"ENSG00000178662" "ENSG00000137494" 0.56
"ENSG00000079785" "ENSG00000105819" 0.55
"ENSG00000178567" "ENSG00000131263" 0.55
"ENSG00000235978" "ENSG00000177889" 0.53
"ENSG00000282218" "ENSG00000258302" 0.53
"ENSG00000275674" "ENSG00000213424" 0.54
"ENSG00000087470" "ENSG00000100902" 0.53
"ENSG00000133703" "ENSG00000266969" 0.53
"ENSG00000188419" "ENSG00000121289" -0.54
"ENSG00000143158" "ENSG00000145216" 0.53
"ENSG00000113649" "ENSG00000157680" 0.52
"ENSG00000113966" "ENSG00000254317" 0.54
"ENSG00000075945" "ENSG00000023734" 0.55
"ENSG00000172209" "ENSG00000101856" 0.51
"ENSG00000198380" "ENSG00000180116" 0.52
"ENSG00000023572" "ENSG00000285830" 0.54
"ENSG00000138430" "ENSG00000155254" -0.54
"ENSG00000108094" "ENSG00000111726" 0.53
"ENSG00000143727" "ENSG00000168092" 0.53
"ENSG00000069329" "ENSG00000101654" 0.53
"ENSG00000139131" "ENSG00000256742" -0.54
"ENSG00000163818" "ENSG00000151917" 0.52
"ENSG00000260391" "ENSG00000103091" -0.52
"ENSG00000079785" "ENSG00000085514" -0.54
"ENSG00000013392" "ENSG00000139505" 0.53
"ENSG00000182916" "ENSG00000132640" 0.52
"ENSG00000121989" "ENSG00000138814" 0.53
"ENSG00000166987" "ENSG00000176371" 0.53
"ENSG00000164919" "ENSG00000149313" 0.54
"ENSG00000119965" "ENSG00000139116" 0.52
"ENSG00000079785" "ENSG00000260230" 0.53
"ENSG00000116750" "ENSG00000134049" 0.54
"ENSG00000057663" "ENSG00000166997" -0.52
"ENSG00000145414" "ENSG00000050030" 0.51
"ENSG00000154174" "ENSG00000182013" 0.54
"ENSG00000261167" "ENSG00000165832" 0.53
"ENSG00000079785" "ENSG00000261098" 0.53
"ENSG00000109158" "ENSG00000164465" 0.54
"ENSG00000116750" "ENSG00000008869" 0.54
"ENSG00000107882" "ENSG00000165832" -0.54
"ENSG00000122873" "ENSG00000166946" 0.56
"ENSG00000231871" "ENSG00000114573" -0.52
"ENSG00000143727" "ENSG00000119801" 0.55
"ENSG00000134057" "ENSG00000196937" 0.53
"ENSG00000155744" "ENSG00000071564" -0.51
"ENSG00000135070" "ENSG00000108561" 0.52
"ENSG00000109738" "ENSG00000078246" -0.53
"ENSG00000163412" "ENSG00000288558" 0.55
"ENSG00000280987" "ENSG00000224746" 0.54
"ENSG00000109180" "ENSG00000104093" 0.54
"ENSG00000071564" "ENSG00000283900" 0.54
"ENSG00000163138" "ENSG00000175309" -0.53
"ENSG00000177879" "ENSG00000153956" 0.53
"ENSG00000162639" "ENSG00000099385" -0.52
"ENSG00000145216" "ENSG00000166342" 0.53
"ENSG00000198780" "ENSG00000136108" 0.52
"ENSG00000129691" "ENSG00000167005" 0.51
"ENSG00000144290" "ENSG00000172819" -0.52
"ENSG00000104388" "ENSG00000105221" -0.53
"ENSG00000286961" "ENSG00000236051" 0.52
"ENSG00000158195" "ENSG00000110675" -0.53
"ENSG00000034510" "ENSG00000147416" 0.53
"ENSG00000143155" "ENSG00000196436" -0.52
"ENSG00000104643" "ENSG00000104327" 0.54
"ENSG00000107758" "ENSG00000137822" 0.54
"ENSG00000014641" "ENSG00000100519" 0.53
"ENSG00000120533" "ENSG00000165678" 0.53
"ENSG00000165209" "ENSG00000140497" -0.53
"ENSG00000143933" "ENSG00000136521" 0.54
"ENSG00000229956" "ENSG00000131748" -0.52
"ENSG00000143164" "ENSG00000236107" 0.53
"ENSG00000186310" "ENSG00000254860" -0.51
"ENSG00000204116" "ENSG00000108094" 0.52
"ENSG00000164951" "ENSG00000140740" 0.52
"ENSG00000164209" "ENSG00000125863" 0.54
"ENSG00000183308" "ENSG00000140497" -0.52
"ENSG00000272772" "ENSG00000100216" 0.53
"ENSG00000162636" "ENSG00000005194" 0.52
"ENSG00000115419" "ENSG00000140650" -0.54
"ENSG00000285651" "ENSG00000164109" -0.52
"ENSG00000077254" "ENSG00000105819" 0.54
"ENSG00000164031" "ENSG00000278311" 0.53
"ENSG00000140497" "ENSG00000186994" 0.53
"ENSG00000010017" "ENSG00000169891" 0.52
"ENSG00000238287" "ENSG00000122873" -0.54
"ENSG00000129055" "ENSG00000139160" 0.5
"ENSG00000142875" "ENSG00000120251" 0.55
"ENSG00000139112" "ENSG00000104164" 0.53
"ENSG00000138095" "ENSG00000169255" 0.53
"ENSG00000075303" "ENSG00000206418" 0.52
"ENSG00000109670" "ENSG00000255082" 0.54
"ENSG00000143727" "ENSG00000175395" 0.54
"ENSG00000115419" "ENSG00000169891" 0.55
"ENSG00000163138" "ENSG00000188419" 0.55
"ENSG00000109158" "ENSG00000288558" 0.55
"ENSG00000173258" "ENSG00000165832" 0.54
"ENSG00000065548" "ENSG00000276418" 0.52
"ENSG00000138641" "ENSG00000083720" 0.52
"ENSG00000145216" "ENSG00000106299" 0.55
"ENSG00000075945" "ENSG00000135018" 0.56
"ENSG00000218336" "ENSG00000140497" -0.53
"ENSG00000055070" "ENSG00000164796" -0.53
"ENSG00000285542" "ENSG00000205981" 0.52
"ENSG00000186106" "ENSG00000125814" 0.55
"ENSG00000116750" "ENSG00000285542" 0.54
"ENSG00000163412" "ENSG00000123570" 0.54
"ENSG00000163328" "ENSG00000152749" 0.51
"ENSG00000117533" "ENSG00000178567" 0.54
"ENSG00000131263" "ENSG00000085415" 0.53
"ENSG00000143933" "ENSG00000112996" 0.53
"ENSG00000164830" "ENSG00000137727" 0.54
"ENSG00000061676" "ENSG00000073969" 0.55
"ENSG00000008869" "ENSG00000172795" 0.53
"ENSG00000149313" "ENSG00000287456" 0.56
"ENSG00000158863" "ENSG00000125826" 0.55
"ENSG00000162378" "ENSG00000156976" 0.54
"ENSG00000260391" "ENSG00000250349" 0.53
"ENSG00000136205" "ENSG00000148925" -0.55
"ENSG00000163577" "ENSG00000139977" 0.53
"ENSG00000178567" "ENSG00000198836" 0.56
"ENSG00000238287" "ENSG00000143155" -0.53
"ENSG00000178965" "ENSG00000091157" 0.52
"ENSG00000226849" "ENSG00000118402" -0.51
"ENSG00000165943" "ENSG00000166913" 0.54
"ENSG00000182220" "ENSG00000189369" 0.53
"ENSG00000167716" "ENSG00000071564" 0.54
"ENSG00000172943" "ENSG00000101654" -0.52
"ENSG00000182010" "ENSG00000071564" -0.52
"ENSG00000162409" "ENSG00000097007" -0.54
"ENSG00000085433" "ENSG00000127870" 0.54
"ENSG00000139278" "ENSG00000104093" 0.54
"ENSG00000077254" "ENSG00000173638" -0.54
"ENSG00000061794" "ENSG00000259623" 0.54
"ENSG00000134440" "ENSG00000269699" 0.51
"ENSG00000114573" "ENSG00000182255" 0.51
"ENSG00000061918" "ENSG00000273611" 0.53
"ENSG00000276012" "ENSG00000091164" 0.55
"ENSG00000260391" "ENSG00000123570" 0.55
"ENSG00000143155" "ENSG00000164109" 0.55
"ENSG00000152749" "ENSG00000285830" 0.53
"ENSG00000119318" "ENSG00000110218" 0.52
"ENSG00000257894" "ENSG00000104093" 0.55
"ENSG00000132313" "ENSG00000125868" 0.52
"ENSG00000204186" "ENSG00000152932" 0.54
"ENSG00000139131" "ENSG00000283208" 0.55
"ENSG00000138757" "ENSG00000165983" 0.52
"ENSG00000164031" "ENSG00000102078" 0.53
"ENSG00000143155" "ENSG00000024862" 0.51
"ENSG00000086065" "ENSG00000196072" 0.51
"ENSG00000085231" "ENSG00000101557" 0.52
"ENSG00000143458" "ENSG00000068366" -0.51
"ENSG00000128609" "ENSG00000198791" 0.54
"ENSG00000116030" "ENSG00000126947" 0.52
"ENSG00000143164" "ENSG00000138769" 0.52
"ENSG00000061918" "ENSG00000170419" 0.54
"ENSG00000260238" "ENSG00000163618" -0.52
"ENSG00000115419" "ENSG00000273329" -0.54
"ENSG00000224675" "ENSG00000172209" 0.51
"ENSG00000230325" "ENSG00000198836" 0.53
"ENSG00000123119" "ENSG00000100614" 0.54
"ENSG00000113575" "ENSG00000104435" 0.54
"ENSG00000117118" "ENSG00000165169" 0.52
"ENSG00000225177" "ENSG00000153956" -0.51
"ENSG00000109180" "ENSG00000100519" 0.53
"ENSG00000111817" "ENSG00000146352" 0.54
"ENSG00000173692" "ENSG00000288558" 0.53
"ENSG00000118432" "ENSG00000133703" 0.52
"ENSG00000138018" "ENSG00000123570" 0.54
"ENSG00000198301" "ENSG00000255082" 0.52
"ENSG00000138018" "ENSG00000225792" 0.55
"ENSG00000138430" "ENSG00000160796" -0.55
"ENSG00000152332" "ENSG00000227617" 0.53
"ENSG00000186472" "ENSG00000146966" -0.52
"ENSG00000158195" "ENSG00000143158" -0.51
"ENSG00000004961" "ENSG00000139977" 0.52
"ENSG00000175874" "ENSG00000283208" 0.53
"ENSG00000143158" "ENSG00000113387" 0.55
"ENSG00000128609" "ENSG00000023734" 0.53
"ENSG00000164187" "ENSG00000068366" 0.53
"ENSG00000119865" "ENSG00000085365" 0.52
"ENSG00000163126" "ENSG00000204186" -0.53
"ENSG00000142875" "ENSG00000143842" -0.54
"ENSG00000169567" "ENSG00000258903" 0.53
"ENSG00000229325" "ENSG00000148925" 0.55
"ENSG00000104643" "ENSG00000084444" 0.55
"ENSG00000163138" "ENSG00000065029" -0.52
"ENSG00000227028" "ENSG00000115282" -0.53
"ENSG00000229956" "ENSG00000138801" 0.53
"ENSG00000157680" "ENSG00000154265" 0.52
"ENSG00000164506" "ENSG00000148925" 0.55
"ENSG00000140497" "ENSG00000269124" 0.53
"ENSG00000205269" "ENSG00000254433" 0.54
"ENSG00000240857" "ENSG00000114405" 0.54
"ENSG00000114446" "ENSG00000130304" -0.53
"ENSG00000163376" "ENSG00000096092" 0.53
"ENSG00000229956" "ENSG00000155428" -0.52
"ENSG00000117118" "ENSG00000260281" 0.54
"ENSG00000138018" "ENSG00000139278" 0.54
"ENSG00000143164" "ENSG00000197417" -0.53
"ENSG00000179915" "ENSG00000140497" -0.53
"ENSG00000096092" "ENSG00000198420" 0.52
"ENSG00000162852" "ENSG00000285830" 0.52
"ENSG00000164187" "ENSG00000256742" -0.53
"ENSG00000227028" "ENSG00000101654" 0.52
"ENSG00000172995" "ENSG00000148925" 0.53
"ENSG00000138095" "ENSG00000061794" 0.53
"ENSG00000178567" "ENSG00000186675" 0.51
"ENSG00000131263" "ENSG00000206432" 0.51
"ENSG00000072609" "ENSG00000136404" -0.51
"ENSG00000196776" "ENSG00000255467" 0.53
"ENSG00000138686" "ENSG00000166153" 0.53
"ENSG00000138814" "ENSG00000186472" 0.54
"ENSG00000078668" "ENSG00000167615" -0.51
"ENSG00000182568" "ENSG00000153933" 0.52
"ENSG00000197930" "ENSG00000091164" 0.54
"ENSG00000116750" "ENSG00000196290" 0.55
"ENSG00000163319" "ENSG00000078668" 0.53
"ENSG00000258302" "ENSG00000206418" 0.51
"ENSG00000109738" "ENSG00000119396" 0.52
"ENSG00000197417" "ENSG00000088888" 0.54
"ENSG00000135002" "ENSG00000186815" -0.52
"ENSG00000136531" "ENSG00000100030" 0.54
"ENSG00000117713" "ENSG00000109738" -0.52
"ENSG00000197568" "ENSG00000134121" -0.52
"ENSG00000154822" "ENSG00000149798" -0.51
"ENSG00000233932" "ENSG00000259623" 0.52
"ENSG00000162989" "ENSG00000173452" 0.53
"ENSG00000115419" "ENSG00000188674" 0.53
"ENSG00000144285" "ENSG00000087470" 0.52
"ENSG00000163541" "ENSG00000167005" 0.52
"ENSG00000178567" "ENSG00000178127" 0.53
"ENSG00000153560" "ENSG00000158560" 0.52
"ENSG00000107105" "ENSG00000100934" 0.52
"ENSG00000145495" "ENSG00000119318" 0.53
"ENSG00000149782" "ENSG00000011304" 0.53
"ENSG00000237990" "ENSG00000285982" 0.53
"ENSG00000228172" "ENSG00000109339" -0.51
"ENSG00000260281" "ENSG00000099338" -0.53
"ENSG00000130283" "ENSG00000105329" 0.54
"ENSG00000162636" "ENSG00000204899" 0.53
"ENSG00000066056" "ENSG00000155970" -0.51
"ENSG00000142875" "ENSG00000111684" -0.54
"ENSG00000142875" "ENSG00000198513" 0.56
"ENSG00000124357" "ENSG00000178662" -0.52
"ENSG00000106853" "ENSG00000197170" 0.52
"ENSG00000079785" "ENSG00000106483" 0.54
"ENSG00000143164" "ENSG00000129128" 0.51
"ENSG00000006715" "ENSG00000156642" 0.53
"ENSG00000058091" "ENSG00000104723" 0.55
"ENSG00000143164" "ENSG00000073060" -0.52
"ENSG00000188419" "ENSG00000101928" 0.53
"ENSG00000273841" "ENSG00000165264" 0.51
"ENSG00000154582" "ENSG00000147669" 0.52
"ENSG00000146386" "ENSG00000175395" 0.53
"ENSG00000237190" "ENSG00000069345" 0.52
"ENSG00000131174" "ENSG00000087470" 0.53
"ENSG00000136143" "ENSG00000261777" -0.52
"ENSG00000189195" "ENSG00000136404" 0.53
"ENSG00000284697" "ENSG00000259712" 0.54
"ENSG00000178567" "ENSG00000175606" 0.53
"ENSG00000122873" "ENSG00000182010" 0.53
"ENSG00000040341" "ENSG00000089060" -0.52
"ENSG00000142327" "ENSG00000177666" 0.53
"ENSG00000114686" "ENSG00000109436" 0.53
"ENSG00000287319" "ENSG00000111052" 0.53
"ENSG00000283228" "ENSG00000236383" -0.52
"ENSG00000119862" "ENSG00000111530" 0.53
"ENSG00000164109" "ENSG00000225792" 0.55
"ENSG00000120265" "ENSG00000184060" -0.52
"ENSG00000144867" "ENSG00000141425" 0.53
"ENSG00000106299" "ENSG00000255366" 0.53
"ENSG00000109670" "ENSG00000164919" 0.53
"ENSG00000138660" "ENSG00000198513" 0.53
"ENSG00000164187" "ENSG00000110429" 0.54
"ENSG00000133943" "ENSG00000065559" -0.52
"ENSG00000144635" "ENSG00000285458" -0.5
"ENSG00000163634" "ENSG00000157680" 0.53
"ENSG00000077152" "ENSG00000163281" 0.52
"ENSG00000114573" "ENSG00000236051" 0.55
"ENSG00000051382" "ENSG00000151883" 0.52
"ENSG00000113575" "ENSG00000133134" 0.53
"ENSG00000138660" "ENSG00000139163" 0.53
"ENSG00000079785" "ENSG00000070961" 0.55
"ENSG00000115947" "ENSG00000205133" 0.52
"ENSG00000100478" "ENSG00000103160" 0.51
"ENSG00000143727" "ENSG00000120437" 0.52
"ENSG00000163328" "ENSG00000183308" 0.52
"ENSG00000274629" "ENSG00000101132" 0.54
"ENSG00000104231" "ENSG00000258636" 0.53
"ENSG00000055070" "ENSG00000182902" 0.54
"ENSG00000127946" "ENSG00000250349" -0.53
"ENSG00000163412" "ENSG00000152932" 0.53
"ENSG00000173660" "ENSG00000171867" 0.53
"ENSG00000230325" "ENSG00000079785" 0.54
"ENSG00000157214" "ENSG00000286366" -0.52
"ENSG00000112146" "ENSG00000151500" 0.52
"ENSG00000151789" "ENSG00000134444" 0.51
"ENSG00000040731" "ENSG00000075303" 0.51
"ENSG00000077254" "ENSG00000008277" 0.55
"ENSG00000061918" "ENSG00000214265" 0.55
"ENSG00000236107" "ENSG00000148688" 0.52
"ENSG00000153037" "ENSG00000069345" 0.54
"ENSG00000120251" "ENSG00000111271" -0.53
"ENSG00000167005" "ENSG00000166454" 0.53
"ENSG00000015153" "ENSG00000172915" 0.52
"ENSG00000166681" "ENSG00000132975" 0.5
"ENSG00000138078" "ENSG00000172795" 0.54
"ENSG00000120265" "ENSG00000172465" 0.53
"ENSG00000227028" "ENSG00000111726" 0.53
"ENSG00000260238" "ENSG00000040341" -0.53
"ENSG00000164794" "ENSG00000166922" 0.54
"ENSG00000119801" "ENSG00000253719" 0.54
"ENSG00000261167" "ENSG00000148925" 0.54
"ENSG00000147650" "ENSG00000104812" -0.54
"ENSG00000225792" "ENSG00000267112" 0.55
"ENSG00000196950" "ENSG00000108395" 0.54
"ENSG00000249875" "ENSG00000166987" -0.53
"ENSG00000086289" "ENSG00000196262" 0.52
"ENSG00000079950" "ENSG00000148925" 0.52
"ENSG00000287451" "ENSG00000118276" 0.54
"ENSG00000121310" "ENSG00000101911" -0.52
"ENSG00000104643" "ENSG00000065154" 0.55
"ENSG00000116141" "ENSG00000120251" 0.53
"ENSG00000248733" "ENSG00000070669" 0.53
"ENSG00000189367" "ENSG00000125814" 0.53
"ENSG00000145293" "ENSG00000087470" 0.52
"ENSG00000135912" "ENSG00000166006" -0.52
"ENSG00000014641" "ENSG00000259623" 0.54
"ENSG00000284697" "ENSG00000127804" -0.51
"ENSG00000144635" "ENSG00000198780" 0.54
"ENSG00000248383" "ENSG00000123570" 0.53
"ENSG00000156976" "ENSG00000165943" 0.54
"ENSG00000273841" "ENSG00000182831" 0.52
"ENSG00000196290" "ENSG00000083720" 0.53
"ENSG00000163001" "ENSG00000138686" 0.55
"ENSG00000233912" "ENSG00000102781" 0.53
"ENSG00000163138" "ENSG00000107882" -0.53
"ENSG00000137947" "ENSG00000198836" 0.54
"ENSG00000114573" "ENSG00000261147" 0.54
"ENSG00000164031" "ENSG00000148572" 0.53
"ENSG00000231760" "ENSG00000225434" 0.53
"ENSG00000196358" "ENSG00000061794" -0.51
"ENSG00000148925" "ENSG00000105053" -0.51
"ENSG00000164187" "ENSG00000061794" 0.54
"ENSG00000143951" "ENSG00000169925" -0.53
"ENSG00000229591" "ENSG00000123570" 0.51
"ENSG00000122584" "ENSG00000104093" 0.54
"ENSG00000136521" "ENSG00000065154" 0.54
"ENSG00000115137" "ENSG00000078668" 0.52
"ENSG00000111052" "ENSG00000155330" 0.51
"ENSG00000248733" "ENSG00000189367" 0.53
"ENSG00000285693" "ENSG00000125863" -0.51
"ENSG00000164187" "ENSG00000070961" 0.54
"ENSG00000286237" "ENSG00000129355" 0.52
"ENSG00000077254" "ENSG00000108839" -0.54
"ENSG00000183308" "ENSG00000156642" 0.55
"ENSG00000285889" "ENSG00000160191" -0.54
"ENSG00000154822" "ENSG00000065559" 0.52
"ENSG00000091073" "ENSG00000104164" -0.52
"ENSG00000259959" "ENSG00000139131" 0.53
"ENSG00000250349" "ENSG00000064763" 0.53
"ENSG00000085433" "ENSG00000287022" 0.54
"ENSG00000133302" "ENSG00000269082" 0.53
"ENSG00000109158" "ENSG00000160191" -0.54
"ENSG00000123575" "ENSG00000065154" 0.52
"ENSG00000253766" "ENSG00000091157" 0.55
"ENSG00000097007" "ENSG00000132975" -0.51
"ENSG00000136531" "ENSG00000255082" 0.55
"ENSG00000160131" "ENSG00000177889" 0.53
"ENSG00000143155" "ENSG00000005249" 0.54
"ENSG00000152332" "ENSG00000143153" 0.52
"ENSG00000116750" "ENSG00000204186" 0.55
"ENSG00000240891" "ENSG00000165169" 0.53
"ENSG00000196290" "ENSG00000272770" 0.54
"ENSG00000149970" "ENSG00000196576" -0.52
"ENSG00000231764" "ENSG00000250349" 0.51
"ENSG00000138430" "ENSG00000128699" 0.53
"ENSG00000163281" "ENSG00000139505" 0.53
"ENSG00000164187" "ENSG00000185742" 0.53
"ENSG00000164129" "ENSG00000250349" 0.51
"ENSG00000106299" "ENSG00000102781" 0.54
"ENSG00000038274" "ENSG00000125249" 0.53
"ENSG00000145216" "ENSG00000261824" 0.52
