"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"PGAM1","protein_coding","ENSG00000171314","No_kegg"
"RSL1D1","protein_coding","ENSG00000171490","No_kegg"
"CLSTN1","protein_coding","ENSG00000171603","No_kegg"
"RNASEH1","protein_coding","ENSG00000171865","No_kegg"
"SYNPO","protein_coding","ENSG00000171992","No_kegg"
"C2CD2L","protein_coding","ENSG00000172375","No_kegg"
"CLP1","protein_coding","ENSG00000172409","No_kegg"
"FIBP","protein_coding","ENSG00000172500","No_kegg"
"CFL1","protein_coding","ENSG00000172757","No_kegg"
"SNX32","protein_coding","ENSG00000172803","No_kegg"
"SNCG","protein_coding","ENSG00000173267","No_kegg"
"TOMM20","protein_coding","ENSG00000173726","No_kegg"
"PITPNA","protein_coding","ENSG00000174238","No_kegg"
"SNAPC5","protein_coding","ENSG00000174446","No_kegg"
"ZCCHC12","protein_coding","ENSG00000174460","No_kegg"
"PELI3","protein_coding","ENSG00000174516","No_kegg"
"B4GAT1","protein_coding","ENSG00000174684","No_kegg"
"SEZ6L2","protein_coding","ENSG00000174938","No_kegg"
"KLC2","protein_coding","ENSG00000174996","kegg"
"FAM131A","protein_coding","ENSG00000175182","No_kegg"
"IP6K1","protein_coding","ENSG00000176095","No_kegg"
"EID2","protein_coding","ENSG00000176396","No_kegg"
"DNAJC30","protein_coding","ENSG00000176410","No_kegg"
"DIRAS1","protein_coding","ENSG00000176490","No_kegg"
"CDK5R1","protein_coding","ENSG00000176749","kegg"
"PNMA1","protein_coding","ENSG00000176903","No_kegg"
"ZDHHC22","protein_coding","ENSG00000177108","No_kegg"
"MAGEF1","protein_coding","ENSG00000177383","No_kegg"
"GBA1","protein_coding","ENSG00000177628","No_kegg"
"GRB2","protein_coding","ENSG00000177885","No_kegg"
"RIC8A","protein_coding","ENSG00000177963","No_kegg"
"LCORL","protein_coding","ENSG00000178177","No_kegg"
"TMEM151B","protein_coding","ENSG00000178233","No_kegg"
"FAM220A","protein_coding","ENSG00000178397","No_kegg"
"P4HTM","protein_coding","ENSG00000178467","No_kegg"
"PARP10","protein_coding","ENSG00000178685","No_kegg"
"GRINA","protein_coding","ENSG00000178719","No_kegg"
"EFCAB13","protein_coding","ENSG00000178852","No_kegg"
"SMIM10L2A","protein_coding","ENSG00000178947","No_kegg"
"FARSA","protein_coding","ENSG00000179115","No_kegg"
"GCC1","protein_coding","ENSG00000179562","No_kegg"
"SEPHS2","protein_coding","ENSG00000179918","No_kegg"
"DCTPP1","protein_coding","ENSG00000179958","No_kegg"
"LYNX1","protein_coding","ENSG00000180155","No_kegg"
"KCTD2","protein_coding","ENSG00000180901","No_kegg"
"PJA1","protein_coding","ENSG00000181191","No_kegg"
"MRPS23","protein_coding","ENSG00000181610","No_kegg"
"AMIGO1","protein_coding","ENSG00000181754","No_kegg"
"COPG1","protein_coding","ENSG00000181789","No_kegg"
"RNF41","protein_coding","ENSG00000181852","No_kegg"
"PRKAG1","protein_coding","ENSG00000181929","No_kegg"
"PNMA8A","protein_coding","ENSG00000182013","No_kegg"
"MRPS16","protein_coding","ENSG00000182180","No_kegg"
"NDN","protein_coding","ENSG00000182636","No_kegg"
"SRPRA","protein_coding","ENSG00000182934","No_kegg"
"AP2A2","protein_coding","ENSG00000183020","No_kegg"
"DDX41","protein_coding","ENSG00000183258","No_kegg"
"HMCES","protein_coding","ENSG00000183624","No_kegg"
"CBX6","protein_coding","ENSG00000183741","No_kegg"
"ACTG1","protein_coding","ENSG00000184009","No_kegg"
"NIPSNAP1","protein_coding","ENSG00000184117","No_kegg"
"TSPYL2","protein_coding","ENSG00000184205","No_kegg"
"PABPC1L2B","protein_coding","ENSG00000184388","No_kegg"
"SNN","protein_coding","ENSG00000184602","No_kegg"
"ARMCX2","protein_coding","ENSG00000184867","No_kegg"
"SUMO3","protein_coding","ENSG00000184900","No_kegg"
"TCEAL2","protein_coding","ENSG00000184905","No_kegg"
"INTS5","protein_coding","ENSG00000185085","No_kegg"
"MANEAL","protein_coding","ENSG00000185090","No_kegg"
"NSMCE3","protein_coding","ENSG00000185115","No_kegg"
"MRPL30","protein_coding","ENSG00000185414","No_kegg"
"ATP6V0C","protein_coding","ENSG00000185883","No_kegg"
"LRCH3","protein_coding","ENSG00000186001","No_kegg"
"POLR3C","protein_coding","ENSG00000186141","No_kegg"
"WWOX","protein_coding","ENSG00000186153","No_kegg"
