"Node.1" "Node.2" "CN"
"ENSG00000077254" "ENSG00000269439" -0.53
"ENSG00000004487" "ENSG00000118873" 0.54
"ENSG00000008128" "ENSG00000120251" -0.53
"ENSG00000134709" "ENSG00000104880" -0.52
"ENSG00000117155" "ENSG00000163412" 0.52
"ENSG00000091073" "ENSG00000167566" 0.52
"ENSG00000138138" "ENSG00000142046" -0.53
"ENSG00000164209" "ENSG00000101911" 0.52
"ENSG00000198961" "ENSG00000104164" 0.55
"ENSG00000134121" "ENSG00000104812" -0.54
"ENSG00000188419" "ENSG00000153048" -0.54
"ENSG00000285292" "ENSG00000171314" 0.53
"ENSG00000160796" "ENSG00000148925" -0.52
"ENSG00000113504" "ENSG00000184613" -0.51
"ENSG00000117298" "ENSG00000206535" -0.52
"ENSG00000197969" "ENSG00000213398" -0.52
"ENSG00000015568" "ENSG00000149970" 0.54
"ENSG00000253766" "ENSG00000174106" 0.54
"ENSG00000156860" "ENSG00000166484" 0.56
"ENSG00000109158" "ENSG00000172081" -0.53
"ENSG00000089159" "ENSG00000171105" 0.53
"ENSG00000164597" "ENSG00000058272" 0.55
"ENSG00000154174" "ENSG00000089818" 0.55
"ENSG00000134121" "ENSG00000145730" 0.54
"ENSG00000168393" "ENSG00000269179" 0.53
"ENSG00000118873" "ENSG00000182872" -0.52
"ENSG00000164100" "ENSG00000104432" 0.51
"ENSG00000116106" "ENSG00000105397" -0.53
"ENSG00000134709" "ENSG00000143324" 0.53
"ENSG00000160714" "ENSG00000110107" 0.51
"ENSG00000134121" "ENSG00000184307" 0.54
"ENSG00000102967" "ENSG00000071564" 0.53
"ENSG00000145354" "ENSG00000004897" 0.52
"ENSG00000196358" "ENSG00000175395" -0.52
"ENSG00000197872" "ENSG00000115419" 0.53
"ENSG00000143106" "ENSG00000103769" 0.54
"ENSG00000145730" "ENSG00000186635" -0.54
"ENSG00000147654" "ENSG00000148925" 0.54
"ENSG00000104093" "ENSG00000159082" 0.53
"ENSG00000284341" "ENSG00000206052" -0.52
"ENSG00000198919" "ENSG00000260433" 0.53
"ENSG00000115415" "ENSG00000123570" 0.56
"ENSG00000138443" "ENSG00000283208" 0.53
"ENSG00000115839" "ENSG00000155313" 0.52
"ENSG00000154001" "ENSG00000129925" -0.52
"ENSG00000091157" "ENSG00000161847" -0.56
"ENSG00000114405" "ENSG00000257923" -0.52
"ENSG00000142102" "ENSG00000093010" 0.54
"ENSG00000088179" "ENSG00000179083" 0.52
"ENSG00000113552" "ENSG00000174684" 0.53
"ENSG00000144320" "ENSG00000144635" 0.53
"ENSG00000197724" "ENSG00000009830" 0.53
"ENSG00000151779" "ENSG00000156860" -0.56
"ENSG00000115419" "ENSG00000077264" 0.55
"ENSG00000198780" "ENSG00000146676" 0.54
"ENSG00000143164" "ENSG00000079308" -0.53
"ENSG00000160685" "ENSG00000124067" 0.52
"ENSG00000162409" "ENSG00000158545" -0.54
"ENSG00000152402" "ENSG00000130669" -0.52
"ENSG00000204186" "ENSG00000070961" 0.53
"ENSG00000119403" "ENSG00000179364" 0.54
"ENSG00000173692" "ENSG00000090661" -0.51
"ENSG00000077254" "ENSG00000164031" 0.55
"ENSG00000106524" "ENSG00000161847" -0.55
"ENSG00000124615" "ENSG00000166342" -0.52
"ENSG00000066557" "ENSG00000234771" -0.51
"ENSG00000196517" "ENSG00000057663" -0.54
"ENSG00000163214" "ENSG00000142327" -0.52
"ENSG00000064763" "ENSG00000166484" -0.52
"ENSG00000183431" "ENSG00000254433" 0.53
"ENSG00000164465" "ENSG00000171045" -0.51
"ENSG00000135018" "ENSG00000023516" 0.54
"ENSG00000082701" "ENSG00000104427" 0.54
"ENSG00000061918" "ENSG00000122873" 0.55
"ENSG00000138430" "ENSG00000197182" -0.52
"ENSG00000164187" "ENSG00000198780" 0.54
"ENSG00000175395" "ENSG00000139835" -0.51
"ENSG00000079785" "ENSG00000141425" 0.55
"ENSG00000106009" "ENSG00000261067" 0.54
"ENSG00000232119" "ENSG00000086848" 0.53
"ENSG00000138814" "ENSG00000256971" 0.52
"ENSG00000115419" "ENSG00000075461" -0.51
"ENSG00000177225" "ENSG00000217930" 0.52
"ENSG00000081307" "ENSG00000104427" 0.53
"ENSG00000122741" "ENSG00000172915" 0.54
"ENSG00000143951" "ENSG00000145864" 0.53
"ENSG00000183023" "ENSG00000139973" 0.54
"ENSG00000114446" "ENSG00000172081" -0.54
"ENSG00000057663" "ENSG00000158528" 0.56
"ENSG00000114446" "ENSG00000103150" -0.52
"ENSG00000143164" "ENSG00000110435" 0.54
"ENSG00000164465" "ENSG00000103227" -0.52
"ENSG00000061273" "ENSG00000129636" -0.52
"ENSG00000175395" "ENSG00000152749" 0.53
"ENSG00000115137" "ENSG00000014824" 0.54
"ENSG00000138430" "ENSG00000177595" -0.54
"ENSG00000138430" "ENSG00000197256" -0.54
"ENSG00000081307" "ENSG00000141279" 0.54
"ENSG00000164129" "ENSG00000090661" -0.51
"ENSG00000075945" "ENSG00000125826" -0.55
"ENSG00000075213" "ENSG00000078043" 0.53
"ENSG00000115947" "ENSG00000258677" 0.54
"ENSG00000144579" "ENSG00000173801" 0.52
"ENSG00000227028" "ENSG00000133302" 0.55
"ENSG00000049130" "ENSG00000259678" 0.54
"ENSG00000144357" "ENSG00000071655" -0.51
"ENSG00000104093" "ENSG00000260083" -0.51
"ENSG00000198522" "ENSG00000196950" 0.52
"ENSG00000145362" "ENSG00000101557" 0.54
"ENSG00000205060" "ENSG00000110429" 0.54
"ENSG00000107771" "ENSG00000178386" 0.52
"ENSG00000113851" "ENSG00000075303" 0.54
"ENSG00000171045" "ENSG00000167005" -0.52
"ENSG00000257732" "ENSG00000104825" 0.53
"ENSG00000113569" "ENSG00000101654" 0.53
"ENSG00000152382" "ENSG00000196776" 0.55
"ENSG00000085514" "ENSG00000165832" -0.52
"ENSG00000145428" "ENSG00000131669" -0.53
"ENSG00000288558" "ENSG00000139684" 0.51
"ENSG00000134121" "ENSG00000026036" -0.53
"ENSG00000075303" "ENSG00000165832" 0.53
"ENSG00000164597" "ENSG00000134444" 0.54
"ENSG00000178662" "ENSG00000164465" 0.54
"ENSG00000165795" "ENSG00000142039" 0.52
"ENSG00000114120" "ENSG00000118276" 0.51
"ENSG00000075790" "ENSG00000165169" 0.52
"ENSG00000135900" "ENSG00000067225" 0.5
"ENSG00000167106" "ENSG00000079805" 0.54
"ENSG00000119396" "ENSG00000165832" 0.53
"ENSG00000188419" "ENSG00000180116" 0.55
"ENSG00000134121" "ENSG00000133315" -0.51
"ENSG00000164403" "ENSG00000269439" 0.52
"ENSG00000177469" "ENSG00000088888" 0.53
"ENSG00000174628" "ENSG00000071564" 0.54
"ENSG00000075945" "ENSG00000144635" 0.55
"ENSG00000116809" "ENSG00000157540" -0.51
"ENSG00000125675" "ENSG00000139973" 0.54
"ENSG00000087470" "ENSG00000267395" -0.53
"ENSG00000197323" "ENSG00000138138" 0.52
"ENSG00000174173" "ENSG00000100519" 0.53
"ENSG00000119844" "ENSG00000185291" -0.51
"ENSG00000138095" "ENSG00000106052" 0.54
"ENSG00000097046" "ENSG00000163558" 0.52
"ENSG00000132294" "ENSG00000157637" -0.52
"ENSG00000286192" "ENSG00000099385" 0.51
"ENSG00000198780" "ENSG00000103126" -0.53
"ENSG00000149313" "ENSG00000165417" 0.54
"ENSG00000187144" "ENSG00000058091" -0.53
"ENSG00000211456" "ENSG00000168056" -0.53
"ENSG00000116750" "ENSG00000053770" 0.53
"ENSG00000014641" "ENSG00000047597" 0.54
"ENSG00000275832" "ENSG00000267219" 0.52
"ENSG00000115947" "ENSG00000091073" -0.52
"ENSG00000106299" "ENSG00000107758" 0.54
"ENSG00000175395" "ENSG00000258768" 0.54
"ENSG00000273432" "ENSG00000068366" -0.51
"ENSG00000138686" "ENSG00000157637" -0.52
"ENSG00000157191" "ENSG00000173546" 0.53
"ENSG00000077264" "ENSG00000141905" -0.54
"ENSG00000125820" "ENSG00000093010" 0.54
"ENSG00000178662" "ENSG00000249158" 0.53
"ENSG00000139973" "ENSG00000100243" -0.53
"ENSG00000157191" "ENSG00000057663" -0.55
"ENSG00000103326" "ENSG00000105221" 0.53
"ENSG00000175309" "ENSG00000099338" 0.51
"ENSG00000145414" "ENSG00000250571" -0.51
"ENSG00000113163" "ENSG00000088888" -0.54
"ENSG00000082701" "ENSG00000091157" 0.56
"ENSG00000143951" "ENSG00000225697" -0.53
"ENSG00000117598" "ENSG00000139973" 0.54
"ENSG00000179335" "ENSG00000100325" 0.51
"ENSG00000109158" "ENSG00000146469" 0.52
"ENSG00000162409" "ENSG00000093010" -0.54
"ENSG00000028310" "ENSG00000179364" 0.54
"ENSG00000113966" "ENSG00000105221" -0.52
"ENSG00000077232" "ENSG00000102471" 0.52
"ENSG00000156860" "ENSG00000154265" -0.55
"ENSG00000179915" "ENSG00000166342" 0.55
"ENSG00000144366" "ENSG00000135333" 0.53
"ENSG00000138430" "ENSG00000187522" 0.55
"ENSG00000106443" "ENSG00000149970" 0.55
"ENSG00000122417" "ENSG00000101557" 0.52
"ENSG00000114353" "ENSG00000166342" -0.55
"ENSG00000253766" "ENSG00000104723" 0.54
"ENSG00000168393" "ENSG00000175482" 0.54
"ENSG00000153558" "ENSG00000110651" -0.54
"ENSG00000186908" "ENSG00000261052" -0.53
"ENSG00000126733" "ENSG00000087470" 0.53
"ENSG00000227028" "ENSG00000267080" -0.51
"ENSG00000183023" "ENSG00000150051" 0.51
"ENSG00000134709" "ENSG00000164128" 0.52
"ENSG00000163558" "ENSG00000164849" -0.53
"ENSG00000178662" "ENSG00000275764" 0.52
"ENSG00000287022" "ENSG00000204147" 0.53
"ENSG00000164796" "ENSG00000165973" 0.53
"ENSG00000055813" "ENSG00000125875" -0.54
"ENSG00000107643" "ENSG00000076604" -0.54
"ENSG00000075945" "ENSG00000164347" 0.55
"ENSG00000146966" "ENSG00000185658" -0.53
"ENSG00000214021" "ENSG00000081307" -0.54
"ENSG00000118873" "ENSG00000072041" 0.54
"ENSG00000088881" "ENSG00000130517" 0.52
"ENSG00000244945" "ENSG00000091157" -0.55
"ENSG00000075415" "ENSG00000128463" 0.52
"ENSG00000138079" "ENSG00000061936" -0.53
"ENSG00000227028" "ENSG00000104343" 0.52
"ENSG00000175395" "ENSG00000179588" -0.53
"ENSG00000250910" "ENSG00000254433" 0.53
"ENSG00000110955" "ENSG00000255112" 0.51
"ENSG00000055070" "ENSG00000103550" 0.53
"ENSG00000142327" "ENSG00000033327" 0.51
"ENSG00000164038" "ENSG00000085224" 0.5
"ENSG00000082701" "ENSG00000164506" 0.55
"ENSG00000146267" "ENSG00000169891" 0.55
"ENSG00000161714" "ENSG00000100320" -0.52
"ENSG00000107643" "ENSG00000165533" 0.53
"ENSG00000081307" "ENSG00000108641" -0.53
"ENSG00000113966" "ENSG00000177595" -0.52
"ENSG00000114353" "ENSG00000156860" 0.54
"ENSG00000122965" "ENSG00000102468" -0.5
"ENSG00000166987" "ENSG00000141905" 0.54
"ENSG00000168487" "ENSG00000105221" 0.52
"ENSG00000198919" "ENSG00000077150" -0.52
"ENSG00000123570" "ENSG00000148688" 0.55
"ENSG00000075945" "ENSG00000257176" 0.52
"ENSG00000164038" "ENSG00000253197" 0.54
"ENSG00000112787" "ENSG00000125826" 0.54
"ENSG00000123570" "ENSG00000260281" 0.55
"ENSG00000166448" "ENSG00000167770" 0.52
"ENSG00000227028" "ENSG00000250166" 0.53
"ENSG00000283208" "ENSG00000100522" 0.53
"ENSG00000055130" "ENSG00000130749" -0.54
"ENSG00000241404" "ENSG00000088888" 0.54
"ENSG00000162639" "ENSG00000162852" 0.52
"ENSG00000163138" "ENSG00000286192" -0.54
"ENSG00000213654" "ENSG00000149970" -0.54
"ENSG00000174405" "ENSG00000104093" 0.54
"ENSG00000229956" "ENSG00000130304" -0.54
"ENSG00000085365" "ENSG00000133703" 0.54
"ENSG00000152749" "ENSG00000099385" -0.52
"ENSG00000286971" "ENSG00000197724" -0.54
"ENSG00000104723" "ENSG00000120896" -0.55
"ENSG00000182405" "ENSG00000259678" 0.52
"ENSG00000206199" "ENSG00000113597" 0.54
"ENSG00000138430" "ENSG00000130638" 0.56
"ENSG00000178163" "ENSG00000104643" 0.53
"ENSG00000175215" "ENSG00000103449" 0.52
"ENSG00000180116" "ENSG00000102967" -0.52
"ENSG00000115947" "ENSG00000109738" 0.56
"ENSG00000115839" "ENSG00000145362" 0.53
"ENSG00000196950" "ENSG00000148925" 0.55
"ENSG00000138095" "ENSG00000047315" 0.53
"ENSG00000133302" "ENSG00000286195" -0.54
"ENSG00000168393" "ENSG00000107105" -0.51
"ENSG00000087087" "ENSG00000104432" -0.55
"ENSG00000058091" "ENSG00000269179" -0.52
"ENSG00000106443" "ENSG00000123143" -0.53
"ENSG00000167393" "ENSG00000236051" -0.53
"ENSG00000138095" "ENSG00000261369" 0.55
"ENSG00000109738" "ENSG00000205269" 0.52
"ENSG00000189195" "ENSG00000136531" 0.55
"ENSG00000173852" "ENSG00000136100" 0.53
"ENSG00000118402" "ENSG00000004897" 0.54
"ENSG00000115419" "ENSG00000092929" -0.52
"ENSG00000163138" "ENSG00000166987" -0.52
"ENSG00000122085" "ENSG00000214265" -0.52
"ENSG00000001630" "ENSG00000284697" 0.52
"ENSG00000013392" "ENSG00000260281" 0.54
"ENSG00000138443" "ENSG00000141905" -0.52
"ENSG00000138430" "ENSG00000099998" -0.53
"ENSG00000109270" "ENSG00000123562" 0.53
"ENSG00000061676" "ENSG00000070669" 0.52
"ENSG00000164815" "ENSG00000100916" 0.51
"ENSG00000164713" "ENSG00000185122" 0.52
"ENSG00000256206" "ENSG00000101654" 0.54
"ENSG00000122873" "ENSG00000166226" 0.53
"ENSG00000159164" "ENSG00000101152" 0.53
"ENSG00000253766" "ENSG00000004766" 0.54
"ENSG00000008869" "ENSG00000144320" 0.54
"ENSG00000287319" "ENSG00000104936" -0.53
"ENSG00000196950" "ENSG00000047578" -0.51
"ENSG00000188419" "ENSG00000232807" -0.53
"ENSG00000144320" "ENSG00000178386" 0.53
"ENSG00000116750" "ENSG00000134108" 0.54
"ENSG00000101811" "ENSG00000166479" 0.52
"ENSG00000166342" "ENSG00000204673" -0.53
"ENSG00000088179" "ENSG00000072657" 0.54
"ENSG00000196950" "ENSG00000078668" 0.53
"ENSG00000081307" "ENSG00000197599" -0.52
"ENSG00000102780" "ENSG00000104093" 0.53
"ENSG00000077254" "ENSG00000123119" 0.55
"ENSG00000163138" "ENSG00000261369" 0.54
"ENSG00000155970" "ENSG00000139496" 0.54
"ENSG00000134709" "ENSG00000198919" 0.56
"ENSG00000108061" "ENSG00000167566" -0.54
"ENSG00000115840" "ENSG00000088826" -0.52
"ENSG00000145864" "ENSG00000136935" 0.52
"ENSG00000087301" "ENSG00000156860" -0.53
"ENSG00000147180" "ENSG00000256206" 0.53
"ENSG00000138095" "ENSG00000120526" 0.51
"ENSG00000075303" "ENSG00000075790" 0.54
"ENSG00000197969" "ENSG00000184613" 0.54
"ENSG00000075303" "ENSG00000110675" 0.53
"ENSG00000211456" "ENSG00000112237" 0.54
"ENSG00000130764" "ENSG00000142686" 0.53
"ENSG00000178662" "ENSG00000131634" -0.52
"ENSG00000164252" "ENSG00000119318" 0.53
"ENSG00000255082" "ENSG00000167280" -0.51
"ENSG00000147180" "ENSG00000141367" 0.54
"ENSG00000162989" "ENSG00000183864" -0.52
"ENSG00000183023" "ENSG00000072657" 0.53
"ENSG00000138430" "ENSG00000122756" -0.54
"ENSG00000079785" "ENSG00000087470" 0.56
"ENSG00000196456" "ENSG00000149970" -0.55
"ENSG00000050555" "ENSG00000011304" 0.52
"ENSG00000140497" "ENSG00000213853" 0.51
"ENSG00000115966" "ENSG00000185272" 0.53
"ENSG00000079785" "ENSG00000069956" 0.54
"ENSG00000151883" "ENSG00000123143" -0.53
"ENSG00000135968" "ENSG00000163743" 0.52
"ENSG00000145428" "ENSG00000173801" -0.53
"ENSG00000204186" "ENSG00000148481" 0.53
"ENSG00000113966" "ENSG00000102125" -0.53
"ENSG00000143727" "ENSG00000137414" 0.53
"ENSG00000148572" "ENSG00000065559" 0.54
"ENSG00000198919" "ENSG00000102967" -0.54
"ENSG00000152749" "ENSG00000104093" 0.54
"ENSG00000115947" "ENSG00000101986" -0.53
"ENSG00000181638" "ENSG00000076928" 0.55
"ENSG00000116750" "ENSG00000248256" 0.52
"ENSG00000113048" "ENSG00000155970" 0.54
"ENSG00000214021" "ENSG00000167930" 0.54
"ENSG00000188603" "ENSG00000161847" 0.54
"ENSG00000134709" "ENSG00000187792" -0.54
"ENSG00000109689" "ENSG00000204673" -0.52
"ENSG00000196305" "ENSG00000103148" -0.52
"ENSG00000162409" "ENSG00000100083" -0.53
"ENSG00000115415" "ENSG00000179364" -0.53
"ENSG00000152382" "ENSG00000114120" 0.51
"ENSG00000144320" "ENSG00000175482" -0.52
"ENSG00000136213" "ENSG00000196305" -0.52
"ENSG00000188026" "ENSG00000099338" 0.53
"ENSG00000145414" "ENSG00000113649" 0.52
"ENSG00000119844" "ENSG00000106771" 0.52
"ENSG00000259081" "ENSG00000157540" -0.52
"ENSG00000103591" "ENSG00000140650" -0.52
"ENSG00000075790" "ENSG00000070961" 0.53
"ENSG00000079785" "ENSG00000115415" 0.56
"ENSG00000183735" "ENSG00000004897" 0.54
"ENSG00000135317" "ENSG00000147650" 0.54
"ENSG00000104723" "ENSG00000165323" 0.53
"ENSG00000115839" "ENSG00000144320" 0.52
"ENSG00000091483" "ENSG00000113387" 0.54
"ENSG00000157191" "ENSG00000117298" 0.54
"ENSG00000160691" "ENSG00000140497" 0.51
"ENSG00000164850" "ENSG00000157540" -0.52
"ENSG00000157214" "ENSG00000153933" 0.55
"ENSG00000115947" "ENSG00000170734" -0.52
"ENSG00000114573" "ENSG00000156735" 0.54
"ENSG00000146067" "ENSG00000106524" -0.54
"ENSG00000160781" "ENSG00000157540" -0.51
"ENSG00000028203" "ENSG00000101557" 0.54
"ENSG00000287629" "ENSG00000093010" 0.54
"ENSG00000160908" "ENSG00000123570" -0.52
"ENSG00000146151" "ENSG00000006025" -0.53
"ENSG00000266844" "ENSG00000105329" 0.55
"ENSG00000145864" "ENSG00000181192" -0.51
"ENSG00000143164" "ENSG00000152402" 0.54
"ENSG00000135333" "ENSG00000004975" -0.53
"ENSG00000106443" "ENSG00000168952" 0.53
"ENSG00000156860" "ENSG00000130517" 0.56
"ENSG00000147894" "ENSG00000107643" 0.53
"ENSG00000178662" "ENSG00000112996" 0.52
"ENSG00000187144" "ENSG00000137507" 0.53
"ENSG00000172575" "ENSG00000104812" -0.52
"ENSG00000145864" "ENSG00000081138" 0.53
"ENSG00000134108" "ENSG00000133943" -0.53
"ENSG00000106443" "ENSG00000106351" -0.53
"ENSG00000189157" "ENSG00000065559" 0.54
"ENSG00000136100" "ENSG00000125848" 0.53
"ENSG00000107518" "ENSG00000167566" -0.52
"ENSG00000271894" "ENSG00000100441" -0.54
"ENSG00000162409" "ENSG00000146151" 0.53
"ENSG00000266728" "ENSG00000142002" 0.54
"ENSG00000081307" "ENSG00000083520" 0.52
"ENSG00000249319" "ENSG00000236051" -0.53
"ENSG00000075945" "ENSG00000106351" -0.53
"ENSG00000104388" "ENSG00000188878" -0.53
"ENSG00000004961" "ENSG00000198689" 0.53
"ENSG00000183431" "ENSG00000149313" 0.53
"ENSG00000138442" "ENSG00000132207" -0.51
"ENSG00000104432" "ENSG00000168056" -0.53
"ENSG00000146223" "ENSG00000149575" 0.53
"ENSG00000145414" "ENSG00000156858" -0.53
"ENSG00000115415" "ENSG00000105287" -0.53
"ENSG00000079785" "ENSG00000260280" -0.54
"ENSG00000015568" "ENSG00000119004" -0.52
"ENSG00000047315" "ENSG00000113456" 0.54
"ENSG00000227028" "ENSG00000133247" -0.51
"ENSG00000254692" "ENSG00000078043" -0.56
"ENSG00000138095" "ENSG00000100614" 0.55
"ENSG00000109158" "ENSG00000004766" 0.53
"ENSG00000164830" "ENSG00000087088" -0.52
"ENSG00000178605" "ENSG00000179364" 0.53
"ENSG00000197724" "ENSG00000141569" 0.53
"ENSG00000077264" "ENSG00000106991" -0.51
"ENSG00000204962" "ENSG00000120896" -0.53
"ENSG00000113597" "ENSG00000267022" 0.52
"ENSG00000155970" "ENSG00000187792" -0.55
"ENSG00000169764" "ENSG00000198780" 0.52
"ENSG00000130787" "ENSG00000104774" 0.52
"ENSG00000135655" "ENSG00000204673" -0.54
"ENSG00000174173" "ENSG00000165832" 0.53
"ENSG00000081307" "ENSG00000180957" 0.53
"ENSG00000165915" "ENSG00000157540" -0.53
"ENSG00000283189" "ENSG00000167778" 0.51
"ENSG00000163558" "ENSG00000100364" -0.53
"ENSG00000147654" "ENSG00000187792" -0.54
"ENSG00000145362" "ENSG00000184613" 0.54
"ENSG00000163281" "ENSG00000288558" 0.53
"ENSG00000196911" "ENSG00000091157" 0.54
"ENSG00000206199" "ENSG00000256206" 0.55
"ENSG00000171262" "ENSG00000166479" 0.55
"ENSG00000236107" "ENSG00000141086" -0.52
"ENSG00000138095" "ENSG00000139725" -0.54
"ENSG00000142875" "ENSG00000123119" 0.53
"ENSG00000145362" "ENSG00000173114" 0.52
"ENSG00000077232" "ENSG00000144635" 0.52
"ENSG00000075303" "ENSG00000171262" 0.54
"ENSG00000138430" "ENSG00000177112" -0.52
"ENSG00000285982" "ENSG00000089159" -0.51
"ENSG00000231760" "ENSG00000123562" 0.53
"ENSG00000155428" "ENSG00000259678" -0.53
"ENSG00000149054" "ENSG00000160392" -0.51
"ENSG00000057663" "ENSG00000257433" -0.55
"ENSG00000169919" "ENSG00000138138" -0.53
"ENSG00000163126" "ENSG00000179364" 0.54
"ENSG00000172915" "ENSG00000078043" 0.56
"ENSG00000115977" "ENSG00000138430" 0.54
"ENSG00000287451" "ENSG00000106723" 0.54
"ENSG00000138378" "ENSG00000107643" 0.53
"ENSG00000118873" "ENSG00000215114" 0.52
"ENSG00000165832" "ENSG00000065559" 0.54
"ENSG00000175220" "ENSG00000125820" 0.53
"ENSG00000280987" "ENSG00000288558" 0.53
"ENSG00000164347" "ENSG00000183735" 0.53
"ENSG00000164985" "ENSG00000196305" 0.51
"ENSG00000287319" "ENSG00000164713" -0.52
"ENSG00000177383" "ENSG00000087884" -0.51
"ENSG00000138430" "ENSG00000176531" -0.54
"ENSG00000145362" "ENSG00000102543" 0.51
"ENSG00000042813" "ENSG00000088888" -0.54
"ENSG00000106443" "ENSG00000106665" -0.54
"ENSG00000079337" "ENSG00000156860" 0.55
"ENSG00000113595" "ENSG00000103035" 0.53
"ENSG00000132463" "ENSG00000181610" 0.52
"ENSG00000138442" "ENSG00000170632" 0.52
"ENSG00000251661" "ENSG00000134444" -0.51
"ENSG00000144320" "ENSG00000141425" 0.51
"ENSG00000107643" "ENSG00000140015" 0.54
"ENSG00000163558" "ENSG00000005249" 0.53
"ENSG00000168538" "ENSG00000112237" 0.54
"ENSG00000163138" "ENSG00000180891" -0.52
"ENSG00000117533" "ENSG00000198919" 0.55
"ENSG00000090661" "ENSG00000269439" 0.54
"ENSG00000168071" "ENSG00000186908" -0.53
"ENSG00000144357" "ENSG00000136169" 0.53
"ENSG00000047932" "ENSG00000091039" 0.53
"ENSG00000198919" "ENSG00000104529" -0.52
"ENSG00000103227" "ENSG00000088888" 0.53
"ENSG00000167566" "ENSG00000100083" 0.54
"ENSG00000142961" "ENSG00000271894" -0.53
"ENSG00000260238" "ENSG00000104047" -0.52
"ENSG00000015285" "ENSG00000139131" -0.54
"ENSG00000134986" "ENSG00000011304" -0.52
"ENSG00000115840" "ENSG00000134121" 0.53
"ENSG00000057663" "ENSG00000178974" 0.55
"ENSG00000147650" "ENSG00000103653" -0.53
"ENSG00000254433" "ENSG00000151131" 0.52
"ENSG00000066422" "ENSG00000139116" 0.54
"ENSG00000173166" "ENSG00000105221" -0.52
"ENSG00000104231" "ENSG00000107518" 0.53
"ENSG00000134709" "ENSG00000168438" 0.53
"ENSG00000075945" "ENSG00000123570" 0.55
"ENSG00000156687" "ENSG00000185352" 0.52
"ENSG00000175395" "ENSG00000148688" 0.54
"ENSG00000079805" "ENSG00000182871" 0.52
"ENSG00000040341" "ENSG00000175893" 0.53
"ENSG00000168438" "ENSG00000104093" 0.53
"ENSG00000183431" "ENSG00000101654" 0.53
"ENSG00000109158" "ENSG00000285796" -0.52
"ENSG00000071564" "ENSG00000104812" 0.55
"ENSG00000134709" "ENSG00000285982" 0.52
"ENSG00000169891" "ENSG00000107771" 0.53
"ENSG00000227028" "ENSG00000283228" 0.54
"ENSG00000115840" "ENSG00000061676" 0.53
"ENSG00000075303" "ENSG00000064419" 0.51
"ENSG00000155970" "ENSG00000142002" -0.55
"ENSG00000104388" "ENSG00000119965" 0.53
"ENSG00000189195" "ENSG00000172795" 0.52
"ENSG00000014824" "ENSG00000113282" 0.51
"ENSG00000102032" "ENSG00000166342" -0.54
"ENSG00000288558" "ENSG00000172613" -0.53
"ENSG00000116106" "ENSG00000179364" -0.53
"ENSG00000145730" "ENSG00000104885" -0.52
"ENSG00000119844" "ENSG00000204186" 0.54
"ENSG00000103591" "ENSG00000262304" -0.51
"ENSG00000104432" "ENSG00000167969" -0.54
"ENSG00000145864" "ENSG00000108641" -0.53
"ENSG00000115839" "ENSG00000065559" 0.54
"ENSG00000188419" "ENSG00000167525" -0.54
"ENSG00000151893" "ENSG00000273154" -0.52
"ENSG00000018189" "ENSG00000198301" 0.53
"ENSG00000143951" "ENSG00000256007" -0.51
"ENSG00000112996" "ENSG00000103769" 0.53
"ENSG00000162374" "ENSG00000115947" 0.51
"ENSG00000196305" "ENSG00000149313" 0.54
"ENSG00000177889" "ENSG00000259712" 0.54
"ENSG00000134121" "ENSG00000130749" -0.54
"ENSG00000126215" "ENSG00000091157" -0.54
"ENSG00000115415" "ENSG00000087301" 0.52
"ENSG00000107518" "ENSG00000134444" 0.53
"ENSG00000115137" "ENSG00000134265" 0.54
"ENSG00000142327" "ENSG00000156860" 0.57
"ENSG00000180900" "ENSG00000153048" 0.54
"ENSG00000070087" "ENSG00000258903" 0.55
"ENSG00000196455" "ENSG00000050130" 0.52
"ENSG00000085231" "ENSG00000273841" 0.53
"ENSG00000144320" "ENSG00000176853" 0.51
"ENSG00000152822" "ENSG00000153956" 0.51
