Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000096092	ENSG00000275854	g	g.AD	0.53
ENSG00000125249	ENSG00000275854	g	g.AD	0.53
ENSG00000131437	ENSG00000275854	g	g.AD	0.53
ENSG00000069509	ENSG00000275854	g	g.AD	0.52
ENSG00000134265	ENSG00000275854	a	a	0.55
ENSG00000091164	ENSG00000275854	g	g.AD	0.54
ENSG00000146352	ENSG00000275854	g	g.AD	0.53
ENSG00000023572	ENSG00000275854	g	g.AD	0.52
ENSG00000165434	ENSG00000275854	g	g.AD	0.53
ENSG00000138018	ENSG00000275854	g	g.AD	0.53
ENSG00000118402	ENSG00000275854	g	g.AD	0.53
ENSG00000156136	ENSG00000275854	g	g.AD	0.53
ENSG00000113558	ENSG00000275854	g	g.AD	0.52
ENSG00000013392	ENSG00000275854	g	g.AD	0.53
ENSG00000169255	ENSG00000275854	g	g.AD	0.53
ENSG00000143158	ENSG00000275854	g	g.AD	0.54
ENSG00000213424	ENSG00000275854	g	g.AD	0.54
ENSG00000107758	ENSG00000275854	a	a	0.54
ENSG00000164109	ENSG00000275854	g	g.AD	0.53
ENSG00000097007	ENSG00000275854	g	g.AD	-0.53
ENSG00000173692	ENSG00000275854	g	g.AD	0.54
ENSG00000129128	ENSG00000275854	a	a	0.53
ENSG00000100478	ENSG00000275854	g	g.AD	0.53
ENSG00000171867	ENSG00000275854	g	g.AD	0.53
ENSG00000179841	ENSG00000275854	g	g.AD	0.53
ENSG00000139278	ENSG00000275854	g	g.AD	0.53
ENSG00000099246	ENSG00000275854	g	g.AD	0.53
ENSG00000260391	ENSG00000275854	g	g.AD	0.53
ENSG00000120805	ENSG00000275854	g	g.AD	0.52
ENSG00000235978	ENSG00000275854	g	g.AD	0.53
ENSG00000128590	ENSG00000275854	g	g.AD	0.52
ENSG00000106105	ENSG00000275854	g	g.AD	0.51
ENSG00000066654	ENSG00000275854	g	g.AD	0.53
ENSG00000205060	ENSG00000275854	g	g.AD	0.53
ENSG00000153130	ENSG00000275854	g	g.AD	0.53
ENSG00000123983	ENSG00000275854	g	g.AD	0.53
ENSG00000189195	ENSG00000275854	g	g.AD	0.54
ENSG00000173674	ENSG00000275854	g	g.AD	0.52
ENSG00000232767	ENSG00000275854	g	g.AD	0.52
ENSG00000168434	ENSG00000275854	g	g.AD	-0.52
ENSG00000285889	ENSG00000275854	g	g.AD	0.54
ENSG00000237633	ENSG00000261604	g	g.AD	0.51
ENSG00000113387	ENSG00000261604	g	g.AD	0.51
ENSG00000014641	ENSG00000261604	g	g.AD	0.52
ENSG00000069345	ENSG00000261604	g	g.AD	0.51
ENSG00000113558	ENSG00000261604	g	g.AD	0.52
ENSG00000285830	ENSG00000261604	g	g.AD	0.52
ENSG00000260281	ENSG00000261604	g	g.AD	0.52
ENSG00000273841	ENSG00000261604	g	g.AD	0.51
ENSG00000285889	ENSG00000261604	g	g.AD	0.52
ENSG00000120265	ENSG00000168653	g	g.AD	0.51
ENSG00000147416	ENSG00000168653	g	g.AD	0.53
ENSG00000182220	ENSG00000168653	g	g.AD	0.53
ENSG00000138079	ENSG00000168653	g	g.AD	0.53
ENSG00000131779	ENSG00000168653	g	g.AD	0.51
ENSG00000225792	ENSG00000168653	g	g.AD	0.52
ENSG00000285830	ENSG00000168653	g	g.AD	0.52
ENSG00000133134	ENSG00000168653	g	g.AD	0.52
ENSG00000119862	ENSG00000168653	g	g.AD	0.51
ENSG00000057757	ENSG00000168653	g	g.AD	0.52
ENSG00000078668	ENSG00000181090	a	a	-0.53
ENSG00000165169	ENSG00000181090	g	g.AD	-0.51
ENSG00000198961	ENSG00000181090	g	g.AD	-0.53
ENSG00000139131	ENSG00000181090	g	g.AD	-0.54
ENSG00000113387	ENSG00000181090	g	g.AD	-0.53
ENSG00000182220	ENSG00000181090	g	g.AD	-0.53
ENSG00000113558	ENSG00000181090	g	g.AD	-0.52
ENSG00000120805	ENSG00000181090	g	g.AD	-0.51
ENSG00000047644	ENSG00000181090	g	g.AD	0.51
ENSG00000114573	ENSG00000165886	g	g.AD	-0.52
ENSG00000138686	ENSG00000165886	g	g.AD	-0.52
ENSG00000125249	ENSG00000165886	g	g.AD	-0.51
ENSG00000156735	ENSG00000165886	g	g.AD	-0.52
ENSG00000107758	ENSG00000165886	g	g.AD	-0.52
ENSG00000272770	ENSG00000165886	g	g.AD	-0.51
ENSG00000143727	ENSG00000225921	g	g.AD	0.52
ENSG00000177889	ENSG00000225921	g	g.AD	0.52
ENSG00000198961	ENSG00000225921	g	g.AD	0.53
ENSG00000069329	ENSG00000225921	g	g.AD	0.52
ENSG00000125249	ENSG00000225921	g	g.AD	0.53
ENSG00000182220	ENSG00000225921	g	g.AD	0.53
ENSG00000143155	ENSG00000225921	g	g.AD	0.54
ENSG00000119318	ENSG00000225921	g	g.AD	0.52
ENSG00000135070	ENSG00000225921	g	g.AD	0.52
ENSG00000165678	ENSG00000225921	g	g.AD	0.52
ENSG00000116030	ENSG00000225921	g	g.AD	0.52
ENSG00000164172	ENSG00000225921	g	g.AD	0.51
ENSG00000164109	ENSG00000225921	g	g.AD	0.51
ENSG00000166503	ENSG00000225921	g	g.AD	0.51
ENSG00000272770	ENSG00000225921	g	g.AD	0.53
ENSG00000214265	ENSG00000135324	g	g.AD	0.52
ENSG00000146267	ENSG00000135324	g	g.AD	0.53
ENSG00000085433	ENSG00000135324	g	g.AD	0.52
ENSG00000258302	ENSG00000135324	g	g.AD	0.52
ENSG00000123570	ENSG00000135324	g	g.AD	0.52
ENSG00000232040	ENSG00000135324	g	g.AD	0.51
ENSG00000164109	ENSG00000067064	g	g.AD	0.51
ENSG00000023734	ENSG00000220575	g	g.AD	0.51
ENSG00000166922	ENSG00000220575	g	g.AD	0.53
ENSG00000177889	ENSG00000220575	g	g.AD	0.51
ENSG00000213585	ENSG00000220575	g	g.AD	0.52
ENSG00000061918	ENSG00000220575	g	g.AD	0.53
ENSG00000014641	ENSG00000220575	g	g.AD	0.52
ENSG00000070087	ENSG00000220575	g	g.AD	0.52
ENSG00000270751	ENSG00000220575	g	g.AD	0.52
ENSG00000132872	ENSG00000220575	g	g.AD	0.52
ENSG00000286237	ENSG00000220575	g	g.AD	0.54
ENSG00000272772	ENSG00000272182	g	g.AD	0.52
ENSG00000260281	ENSG00000272182	g	g.AD	0.52
ENSG00000114573	ENSG00000164924	g	g.AD	0.53
ENSG00000114405	ENSG00000164924	g	g.AD	0.52
ENSG00000198961	ENSG00000164924	g	g.AD	0.52
ENSG00000154174	ENSG00000164924	g	g.AD	0.52
ENSG00000069345	ENSG00000170540	g	g.AD	0.52
ENSG00000198612	ENSG00000170540	g	g.AD	0.52
ENSG00000154174	ENSG00000130921	g	g.AD	-0.52
ENSG00000260281	ENSG00000130921	g	g.AD	-0.51
ENSG00000165943	ENSG00000151729	g	g.AD	0.54
ENSG00000069345	ENSG00000151729	g	g.AD	0.54
ENSG00000134440	ENSG00000151729	g	g.AD	0.52
ENSG00000178502	ENSG00000151729	g	g.AD	0.53
ENSG00000115762	ENSG00000151729	g	g.AD	0.52
ENSG00000178397	ENSG00000151729	g	g.AD	0.52
ENSG00000119801	ENSG00000232377	g	g.AD	0.53
ENSG00000114573	ENSG00000232377	g	g.AD	0.53
ENSG00000120265	ENSG00000232377	g	g.AD	0.53
ENSG00000254317	ENSG00000232377	g	g.AD	0.53
ENSG00000139131	ENSG00000232377	g	g.AD	0.53
ENSG00000070961	ENSG00000232377	g	g.AD	0.53
ENSG00000125249	ENSG00000232377	g	g.AD	0.53
ENSG00000135002	ENSG00000232377	g	g.AD	0.51
ENSG00000134265	ENSG00000232377	g	g.AD	0.53
ENSG00000138079	ENSG00000232377	g	g.AD	0.53
ENSG00000153933	ENSG00000232377	g	g.AD	0.52
ENSG00000100554	ENSG00000232377	g	g.AD	0.51
ENSG00000231760	ENSG00000232377	g	g.AD	0.52
ENSG00000155363	ENSG00000232377	g	g.AD	-0.52
ENSG00000272770	ENSG00000232377	g	g.AD	0.52
ENSG00000285889	ENSG00000232377	g	g.AD	0.53
ENSG00000114573	ENSG00000119013	g	g.AD	0.53
ENSG00000114405	ENSG00000119013	g	g.AD	0.53
ENSG00000186310	ENSG00000119013	g	g.AD	0.53
ENSG00000169567	ENSG00000119013	g	g.AD	0.51
ENSG00000254317	ENSG00000119013	g	g.AD	0.53
ENSG00000139131	ENSG00000119013	g	g.AD	0.53
ENSG00000014641	ENSG00000119013	g	g.AD	0.52
ENSG00000156735	ENSG00000119013	g	g.AD	0.52
ENSG00000144867	ENSG00000119013	g	g.AD	0.51
ENSG00000069345	ENSG00000119013	g	g.AD	0.53
ENSG00000116030	ENSG00000119013	g	g.AD	0.52
ENSG00000013392	ENSG00000119013	g	g.AD	0.5
ENSG00000225792	ENSG00000119013	g	g.AD	0.53
ENSG00000260281	ENSG00000119013	g	g.AD	0.52
ENSG00000023516	ENSG00000181191	g	g.AD	0.51
ENSG00000023734	ENSG00000181191	g	g.AD	0.51
ENSG00000166922	ENSG00000181191	g	g.AD	0.53
ENSG00000022355	ENSG00000181191	g	g.AD	0.52
ENSG00000258903	ENSG00000181191	g	g.AD	0.53
ENSG00000114405	ENSG00000181191	g	g.AD	0.53
ENSG00000177432	ENSG00000181191	g	g.AD	0.51
ENSG00000237633	ENSG00000181191	g	g.AD	0.53
ENSG00000061918	ENSG00000181191	g	g.AD	0.53
ENSG00000139131	ENSG00000181191	g	g.AD	0.51
ENSG00000147416	ENSG00000181191	g	g.AD	0.52
ENSG00000069329	ENSG00000181191	g	g.AD	0.52
ENSG00000143155	ENSG00000181191	g	g.AD	0.53
ENSG00000165943	ENSG00000181191	g	g.AD	0.53
ENSG00000156735	ENSG00000181191	g	g.AD	0.53
ENSG00000100554	ENSG00000181191	g	g.AD	0.52
ENSG00000165678	ENSG00000181191	g	g.AD	0.53
ENSG00000285830	ENSG00000181191	g	g.AD	0.52
ENSG00000272772	ENSG00000181191	g	g.AD	0.53
ENSG00000162378	ENSG00000181191	g	g.AD	0.52
ENSG00000139112	ENSG00000181191	g	g.AD	0.52
ENSG00000057757	ENSG00000181191	g	g.AD	0.51
ENSG00000272770	ENSG00000181191	g	g.AD	0.52
ENSG00000285889	ENSG00000181191	g	g.AD	0.53
ENSG00000079785	ENSG00000266969	g	g.AD	0.54
ENSG00000085231	ENSG00000266969	g	g.AD	0.52
ENSG00000139505	ENSG00000266969	g	g.AD	0.53
ENSG00000111726	ENSG00000266969	g	g.AD	0.54
ENSG00000182916	ENSG00000266969	g	g.AD	0.52
ENSG00000136404	ENSG00000266969	g	g.AD	0.54
ENSG00000114405	ENSG00000266969	g	g.AD	0.55
ENSG00000110429	ENSG00000266969	g	g.AD	0.53
ENSG00000254317	ENSG00000266969	g	g.AD	0.54
ENSG00000163328	ENSG00000266969	g	g.AD	0.52
ENSG00000139131	ENSG00000266969	a	a	0.54
ENSG00000113387	ENSG00000266969	g	g.AD	0.54
ENSG00000069329	ENSG00000266969	g	g.AD	0.52
ENSG00000141378	ENSG00000266969	g	g.AD	0.53
ENSG00000198015	ENSG00000266969	g	g.AD	0.52
ENSG00000164209	ENSG00000266969	g	g.AD	0.53
ENSG00000018189	ENSG00000266969	g	g.AD	0.53
ENSG00000119865	ENSG00000266969	g	g.AD	0.53
ENSG00000100554	ENSG00000266969	g	g.AD	0.53
ENSG00000112996	ENSG00000266969	g	g.AD	0.53
ENSG00000267225	ENSG00000266969	g	g.AD	0.54
ENSG00000138018	ENSG00000266969	g	g.AD	0.53
ENSG00000172209	ENSG00000266969	g	g.AD	0.53
ENSG00000103591	ENSG00000266969	a	a	0.53
ENSG00000196950	ENSG00000266969	g	g.AD	0.53
ENSG00000169255	ENSG00000266969	g	g.AD	0.52
ENSG00000108395	ENSG00000266969	g	g.AD	0.53
ENSG00000104164	ENSG00000266969	g	g.AD	0.52
ENSG00000123570	ENSG00000266969	g	g.AD	0.54
ENSG00000101132	ENSG00000266969	g	g.AD	0.52
ENSG00000164919	ENSG00000266969	g	g.AD	0.53
ENSG00000109270	ENSG00000266969	g	g.AD	0.52
ENSG00000173258	ENSG00000266969	g	g.AD	0.52
ENSG00000087448	ENSG00000266969	g	g.AD	0.52
ENSG00000230612	ENSG00000266969	g	g.AD	0.52
ENSG00000129596	ENSG00000266969	g	g.AD	0.51
ENSG00000260281	ENSG00000266969	g	g.AD	0.54
ENSG00000163938	ENSG00000266969	g	g.AD	0.51
ENSG00000229047	ENSG00000266969	g	g.AD	0.51
ENSG00000270751	ENSG00000266969	g	g.AD	0.52
ENSG00000231760	ENSG00000266969	g	g.AD	0.53
ENSG00000261292	ENSG00000266969	g	g.AD	0.52
ENSG00000235978	ENSG00000266969	a	a	0.53
ENSG00000163655	ENSG00000266969	g	g.AD	0.52
ENSG00000165028	ENSG00000266969	g	g.AD	0.52
ENSG00000257894	ENSG00000266969	g	g.AD	0.53
ENSG00000250910	ENSG00000266969	g	g.AD	0.52
ENSG00000175395	ENSG00000266969	g	g.AD	0.54
ENSG00000196937	ENSG00000266969	g	g.AD	0.53
ENSG00000240891	ENSG00000266969	g	g.AD	0.52
ENSG00000175087	ENSG00000266969	g	g.AD	0.51
ENSG00000159082	ENSG00000266969	g	g.AD	0.52
ENSG00000140650	ENSG00000266969	g	g.AD	-0.52
ENSG00000133943	ENSG00000266969	g	g.AD	-0.52
ENSG00000214184	ENSG00000266969	g	g.AD	0.53
ENSG00000171262	ENSG00000266969	g	g.AD	0.52
ENSG00000189195	ENSG00000266969	g	g.AD	0.53
ENSG00000275764	ENSG00000266969	g	g.AD	0.52
ENSG00000260878	ENSG00000266969	g	g.AD	0.52
ENSG00000119801	ENSG00000140395	g	g.AD	0.53
ENSG00000078668	ENSG00000140395	g	g.AD	0.52
ENSG00000120265	ENSG00000140395	g	g.AD	0.53
ENSG00000070961	ENSG00000140395	g	g.AD	0.53
ENSG00000214265	ENSG00000140395	g	g.AD	0.52
ENSG00000061794	ENSG00000140395	g	g.AD	0.51
ENSG00000141378	ENSG00000140395	g	g.AD	0.53
ENSG00000138018	ENSG00000140395	g	g.AD	0.52
ENSG00000146267	ENSG00000140395	g	g.AD	0.52
ENSG00000178567	ENSG00000140395	g	g.AD	0.52
ENSG00000114784	ENSG00000140395	g	g.AD	0.52
ENSG00000260391	ENSG00000140395	g	g.AD	0.52
ENSG00000198689	ENSG00000140395	g	g.AD	0.52
ENSG00000276012	ENSG00000140395	g	g.AD	0.53
ENSG00000198689	ENSG00000048471	g	g.AD	-0.51
ENSG00000119801	ENSG00000160908	g	g.AD	-0.52
ENSG00000078668	ENSG00000160908	g	g.AD	-0.52
ENSG00000114405	ENSG00000160908	g	g.AD	-0.52
ENSG00000167005	ENSG00000160908	g	g.AD	-0.5
ENSG00000139131	ENSG00000160908	g	g.AD	-0.53
ENSG00000070961	ENSG00000160908	g	g.AD	-0.52
ENSG00000143155	ENSG00000160908	g	g.AD	-0.52
ENSG00000164187	ENSG00000160908	g	g.AD	-0.52
ENSG00000154174	ENSG00000160908	g	g.AD	-0.53
ENSG00000125863	ENSG00000160908	g	g.AD	-0.51
ENSG00000288558	ENSG00000160908	g	g.AD	-0.52
ENSG00000119801	ENSG00000249526	g	g.AD	-0.52
ENSG00000079785	ENSG00000249526	a	a	-0.52
ENSG00000109158	ENSG00000249526	g	g.AD	-0.52
ENSG00000139131	ENSG00000249526	g	g.AD	-0.52
ENSG00000134265	ENSG00000249526	g	g.AD	-0.51
ENSG00000112996	ENSG00000249526	g	g.AD	-0.51
ENSG00000154174	ENSG00000249526	g	g.AD	-0.51
ENSG00000107758	ENSG00000249526	g	g.AD	-0.52
ENSG00000123570	ENSG00000249526	g	g.AD	-0.52
ENSG00000225792	ENSG00000249526	g	g.AD	-0.51
ENSG00000166503	ENSG00000249526	g	g.AD	-0.51
ENSG00000272770	ENSG00000249526	g	g.AD	-0.51
ENSG00000166922	ENSG00000126950	g	g.AD	0.54
ENSG00000213585	ENSG00000126950	g	g.AD	0.53
ENSG00000272772	ENSG00000126950	g	g.AD	0.52
ENSG00000155961	ENSG00000126950	g	g.AD	0.53
ENSG00000119801	ENSG00000259623	g	g.AD	0.55
ENSG00000125868	ENSG00000259623	g	g.AD	0.53
ENSG00000100614	ENSG00000259623	g	g.AD	0.53
ENSG00000085231	ENSG00000259623	g	g.AD	0.53
ENSG00000111726	ENSG00000259623	g	g.AD	0.55
ENSG00000163536	ENSG00000259623	g	g.AD	0.54
ENSG00000136404	ENSG00000259623	g	g.AD	0.54
ENSG00000138686	ENSG00000259623	g	g.AD	0.54
ENSG00000143727	ENSG00000259623	g	g.AD	0.53
ENSG00000138660	ENSG00000259623	g	g.AD	0.52
ENSG00000186310	ENSG00000259623	g	g.AD	0.55
ENSG00000113575	ENSG00000259623	g	g.AD	0.54
ENSG00000131100	ENSG00000259623	g	g.AD	0.52
ENSG00000165169	ENSG00000259623	g	g.AD	0.54
ENSG00000254317	ENSG00000259623	g	g.AD	0.55
ENSG00000172115	ENSG00000259623	g	g.AD	0.53
ENSG00000096092	ENSG00000259623	g	g.AD	0.54
ENSG00000113387	ENSG00000259623	g	g.AD	0.54
ENSG00000014641	ENSG00000259623	g	g.AD	0.54
ENSG00000147416	ENSG00000259623	g	g.AD	0.54
ENSG00000125249	ENSG00000259623	g	g.AD	0.54
ENSG00000131437	ENSG00000259623	g	g.AD	0.53
ENSG00000198825	ENSG00000259623	g	g.AD	0.54
ENSG00000122644	ENSG00000259623	g	g.AD	0.53
ENSG00000070087	ENSG00000259623	g	g.AD	0.54
ENSG00000061794	ENSG00000259623	g	g.AD	0.54
ENSG00000077152	ENSG00000259623	g	g.AD	0.54
ENSG00000143155	ENSG00000259623	g	g.AD	0.55
ENSG00000119125	ENSG00000259623	g	g.AD	0.52
ENSG00000135002	ENSG00000259623	g	g.AD	0.54
ENSG00000108666	ENSG00000259623	g	g.AD	0.53
ENSG00000198015	ENSG00000259623	g	g.AD	0.53
ENSG00000138757	ENSG00000259623	g	g.AD	0.53
ENSG00000153933	ENSG00000259623	g	g.AD	0.54
ENSG00000204899	ENSG00000259623	g	g.AD	0.53
ENSG00000023572	ENSG00000259623	g	g.AD	0.54
ENSG00000172465	ENSG00000259623	g	g.AD	0.53
ENSG00000070669	ENSG00000259623	g	g.AD	0.53
ENSG00000118276	ENSG00000259623	g	g.AD	0.54
ENSG00000090266	ENSG00000259623	g	g.AD	0.52
ENSG00000050748	ENSG00000259623	g	g.AD	0.53
ENSG00000013392	ENSG00000259623	g	g.AD	0.54
ENSG00000065154	ENSG00000259623	g	g.AD	0.53
ENSG00000108395	ENSG00000259623	g	g.AD	0.54
ENSG00000134440	ENSG00000259623	g	g.AD	0.53
ENSG00000154174	ENSG00000259623	g	g.AD	0.54
ENSG00000107758	ENSG00000259623	g	g.AD	0.54
ENSG00000123570	ENSG00000259623	g	g.AD	0.54
ENSG00000162852	ENSG00000259623	g	g.AD	0.52
ENSG00000233932	ENSG00000259623	g	g.AD	0.52
ENSG00000136143	ENSG00000259623	g	g.AD	0.52
ENSG00000101132	ENSG00000259623	g	g.AD	0.54
ENSG00000171867	ENSG00000259623	g	g.AD	0.54
ENSG00000111271	ENSG00000259623	g	g.AD	-0.53
ENSG00000132975	ENSG00000259623	g	g.AD	0.53
ENSG00000182831	ENSG00000259623	g	g.AD	0.53
ENSG00000285830	ENSG00000259623	g	g.AD	0.54
ENSG00000133134	ENSG00000259623	g	g.AD	0.52
ENSG00000156261	ENSG00000259623	g	g.AD	0.53
ENSG00000119862	ENSG00000259623	g	g.AD	0.54
ENSG00000173258	ENSG00000259623	g	g.AD	0.53
ENSG00000163444	ENSG00000259623	g	g.AD	0.53
ENSG00000136750	ENSG00000259623	g	g.AD	0.52
ENSG00000116199	ENSG00000259623	g	g.AD	0.53
ENSG00000151500	ENSG00000259623	g	g.AD	0.53
ENSG00000179542	ENSG00000259623	g	g.AD	0.53
ENSG00000260281	ENSG00000259623	g	g.AD	0.55
ENSG00000122824	ENSG00000259623	g	g.AD	0.52
ENSG00000260534	ENSG00000259623	g	g.AD	0.53
ENSG00000162378	ENSG00000259623	g	g.AD	0.53
ENSG00000180336	ENSG00000259623	g	g.AD	0.53
ENSG00000240553	ENSG00000259623	g	g.AD	0.52
ENSG00000106483	ENSG00000259623	g	g.AD	0.52
ENSG00000232040	ENSG00000259623	g	g.AD	0.53
ENSG00000196937	ENSG00000259623	g	g.AD	0.53
ENSG00000240891	ENSG00000259623	g	g.AD	0.53
ENSG00000255422	ENSG00000259623	g	g.AD	0.53
ENSG00000175087	ENSG00000259623	g	g.AD	0.54
ENSG00000134056	ENSG00000259623	g	g.AD	0.53
ENSG00000189043	ENSG00000259623	g	g.AD	0.53
ENSG00000169018	ENSG00000259623	g	g.AD	0.53
ENSG00000277159	ENSG00000259623	g	g.AD	0.52
ENSG00000196368	ENSG00000259623	g	g.AD	0.52
ENSG00000284697	ENSG00000259623	g	g.AD	0.55
ENSG00000155363	ENSG00000259623	g	g.AD	-0.53
ENSG00000248733	ENSG00000259623	g	g.AD	0.54
ENSG00000204138	ENSG00000259623	g	g.AD	-0.53
ENSG00000163632	ENSG00000259623	g	g.AD	0.53
ENSG00000255330	ENSG00000259623	g	g.AD	0.52
ENSG00000006128	ENSG00000259623	g	g.AD	0.51
ENSG00000187094	ENSG00000259623	g	g.AD	0.52
ENSG00000129028	ENSG00000259623	g	g.AD	0.53
ENSG00000198300	ENSG00000259623	g	g.AD	0.53
ENSG00000259580	ENSG00000259623	g	g.AD	0.52
ENSG00000253250	ENSG00000259623	g	g.AD	0.53
ENSG00000175768	ENSG00000259623	g	g.AD	0.53
ENSG00000285889	ENSG00000259623	a	a	0.56
ENSG00000166946	ENSG00000259623	g	g.AD	0.54
ENSG00000259049	ENSG00000259623	g	g.AD	0.53
ENSG00000174306	ENSG00000259623	g	g.AD	-0.52
ENSG00000240857	ENSG00000259623	g	g.AD	0.53
ENSG00000220575	ENSG00000259623	g	g.AD	0.52
ENSG00000232377	ENSG00000259623	g	g.AD	0.52
ENSG00000186310	ENSG00000101365	g	g.AD	0.52
ENSG00000165169	ENSG00000101365	g	g.AD	0.51
ENSG00000070087	ENSG00000101365	g	g.AD	0.52
ENSG00000154174	ENSG00000101365	g	g.AD	0.51
ENSG00000136521	ENSG00000101365	g	g.AD	0.51
ENSG00000273841	ENSG00000101365	g	g.AD	0.5
ENSG00000078668	ENSG00000197568	g	g.AD	-0.52
ENSG00000089818	ENSG00000197568	g	g.AD	-0.52
ENSG00000156735	ENSG00000197568	g	g.AD	-0.52
ENSG00000143158	ENSG00000197568	g	g.AD	-0.52
ENSG00000260281	ENSG00000197568	g	g.AD	-0.52
ENSG00000175395	ENSG00000197568	g	g.AD	-0.53
ENSG00000146267	ENSG00000178607	g	g.AD	-0.52
ENSG00000213424	ENSG00000178607	g	g.AD	-0.52
ENSG00000186310	ENSG00000254604	g	g.AD	-0.52
ENSG00000089818	ENSG00000254604	g	g.AD	-0.51
ENSG00000258302	ENSG00000254604	g	g.AD	-0.53
ENSG00000162639	ENSG00000254604	g	g.AD	-0.52
ENSG00000078668	ENSG00000242110	g	g.AD	0.52
ENSG00000139131	ENSG00000242110	g	g.AD	0.54
ENSG00000122873	ENSG00000242110	g	g.AD	0.53
ENSG00000154174	ENSG00000242110	g	g.AD	0.53
ENSG00000125868	ENSG00000267112	g	g.AD	0.52
ENSG00000162636	ENSG00000267112	g	g.AD	0.54
ENSG00000138078	ENSG00000267112	g	g.AD	0.54
ENSG00000128609	ENSG00000267112	g	g.AD	0.51
ENSG00000139505	ENSG00000267112	g	g.AD	0.53
ENSG00000143727	ENSG00000267112	g	g.AD	0.52
ENSG00000110429	ENSG00000267112	g	g.AD	0.53
ENSG00000163818	ENSG00000267112	g	g.AD	0.52
ENSG00000177889	ENSG00000267112	g	g.AD	0.52
ENSG00000096092	ENSG00000267112	g	g.AD	0.53
ENSG00000069329	ENSG00000267112	g	g.AD	0.53
ENSG00000164465	ENSG00000267112	g	g.AD	0.52
ENSG00000070961	ENSG00000267112	g	g.AD	0.55
ENSG00000214265	ENSG00000267112	g	g.AD	0.54
ENSG00000113595	ENSG00000267112	g	g.AD	0.53
ENSG00000112146	ENSG00000267112	g	g.AD	0.51
ENSG00000135002	ENSG00000267112	g	g.AD	0.54
ENSG00000085415	ENSG00000267112	g	g.AD	0.53
ENSG00000091164	ENSG00000267112	g	g.AD	0.53
ENSG00000138079	ENSG00000267112	g	g.AD	0.55
ENSG00000119318	ENSG00000267112	g	g.AD	0.52
ENSG00000117155	ENSG00000267112	g	g.AD	0.52
ENSG00000153933	ENSG00000267112	g	g.AD	0.53
ENSG00000100554	ENSG00000267112	g	g.AD	0.53
ENSG00000106853	ENSG00000267112	g	g.AD	0.53
ENSG00000138018	ENSG00000267112	g	g.AD	0.53
ENSG00000111530	ENSG00000267112	g	g.AD	0.53
ENSG00000148572	ENSG00000267112	g	g.AD	0.51
ENSG00000105819	ENSG00000267112	g	g.AD	0.53
ENSG00000164187	ENSG00000267112	g	g.AD	0.54
ENSG00000123570	ENSG00000267112	g	g.AD	0.55
ENSG00000225792	ENSG00000267112	g	g.AD	0.55
ENSG00000162639	ENSG00000267112	g	g.AD	0.53
ENSG00000285830	ENSG00000267112	g	g.AD	0.54
ENSG00000198791	ENSG00000267112	g	g.AD	0.53
ENSG00000272772	ENSG00000267112	g	g.AD	0.53
ENSG00000087448	ENSG00000267112	g	g.AD	0.52
ENSG00000260391	ENSG00000267112	g	g.AD	0.54
ENSG00000179542	ENSG00000267112	g	g.AD	0.53
ENSG00000231760	ENSG00000267112	g	g.AD	0.54
ENSG00000260534	ENSG00000267112	g	g.AD	0.51
ENSG00000162378	ENSG00000267112	g	g.AD	0.53
ENSG00000288558	ENSG00000267112	g	g.AD	0.54
ENSG00000175395	ENSG00000267112	g	g.AD	0.54
ENSG00000143933	ENSG00000267112	g	g.AD	0.52
ENSG00000140650	ENSG00000267112	g	g.AD	-0.52
ENSG00000155363	ENSG00000267112	g	g.AD	-0.51
ENSG00000258048	ENSG00000267112	g	g.AD	0.53
ENSG00000138078	ENSG00000175352	g	g.AD	0.53
ENSG00000186310	ENSG00000175352	g	g.AD	0.53
ENSG00000069329	ENSG00000175352	g	g.AD	0.52
ENSG00000070087	ENSG00000175352	g	g.AD	0.53
ENSG00000182220	ENSG00000175352	g	g.AD	0.53
ENSG00000143155	ENSG00000175352	g	g.AD	0.53
ENSG00000085433	ENSG00000175352	g	g.AD	0.51
ENSG00000272772	ENSG00000175352	g	g.AD	0.52
ENSG00000198689	ENSG00000175352	g	g.AD	0.53
ENSG00000122873	ENSG00000099337	g	g.AD	-0.5
ENSG00000138078	ENSG00000253645	g	g.AD	0.53
ENSG00000114573	ENSG00000253645	g	g.AD	0.53
ENSG00000177432	ENSG00000253645	g	g.AD	0.51
ENSG00000014641	ENSG00000253645	g	g.AD	0.52
ENSG00000147416	ENSG00000253645	g	g.AD	0.52
ENSG00000069329	ENSG00000253645	g	g.AD	0.51
ENSG00000198612	ENSG00000253645	g	g.AD	0.51
ENSG00000285830	ENSG00000253645	g	g.AD	0.51
ENSG00000162378	ENSG00000253645	g	g.AD	0.52
ENSG00000120265	ENSG00000146833	g	g.AD	-0.51
ENSG00000186310	ENSG00000146833	g	g.AD	-0.52
ENSG00000089818	ENSG00000146833	g	g.AD	-0.52
ENSG00000285830	ENSG00000146833	g	g.AD	-0.53
ENSG00000104365	ENSG00000146833	g	g.AD	0.51
ENSG00000023734	ENSG00000227617	g	g.AD	0.54
ENSG00000119801	ENSG00000227617	g	g.AD	0.55
ENSG00000100614	ENSG00000227617	g	g.AD	0.52
ENSG00000079785	ENSG00000227617	g	g.AD	0.55
ENSG00000114573	ENSG00000227617	a	a	0.55
